,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
44,45,True,45,1.0,499.9555555555556,833,1216,0.7675616662686363,36
45,46,True,46,1.0,505.7608695652174,767,932,0.769268921733955,37
46,47,True,47,1.0,505.6595744680851,501,550,0.771798785438249,38
47,48,False,47,0.9791666666666666,495.125,0,0,0.771798785438249,38
48,49,True,48,0.9795918367346939,494.3061224489796,455,578,0.7720824965732683,38
49,50,True,49,0.98,499.08,733,1033,0.7700901123318109,38
50,51,True,50,0.9803921568627451,503.37254901960785,718,1026,0.7679329943164822,39
51,52,False,50,0.9615384615384616,493.6923076923077,0,0,0.7679329943164822,39
52,53,True,51,0.9622641509433962,494.0,510,571,0.7700361754066057,40
53,54,False,51,0.9444444444444444,484.85185185185185,0,0,0.7700361754066057,40
54,55,True,52,0.9454545454545454,480.6,251,307,0.7704616998950682,41
55,56,False,52,0.9285714285714286,472.01785714285717,0,0,0.7704616998950682,41
56,57,True,53,0.9298245614035088,474.94736842105266,639,986,0.7670425568085227,41
57,58,True,54,0.9310344827586207,474.91379310344826,473,545,0.7685761321465443,42
58,59,False,54,0.9152542372881356,466.864406779661,0,0,0.7685761321465443,42
59,60,False,54,0.9,459.0833333333333,0,0,0.7685761321465443,42
60,61,True,55,0.9016393442622951,460.75409836065575,561,732,0.7685324437395751,41
61,62,True,56,0.9032258064516129,461.0967741935484,482,589,0.7693218514531754,41
62,63,True,57,0.9047619047619048,458.3015873015873,285,361,0.7695157378534687,42
63,64,True,58,0.90625,455.875,303,409,0.7692064329027155,43
64,65,False,58,0.8923076923076924,448.8615384615385,0,0,0.7692064329027155,42
65,66,True,59,0.8939393939393939,447.8181818181818,380,469,0.7697075444673038,42
66,67,True,60,0.8955223880597015,446.55223880597015,363,470,0.7697393809977102,42
67,68,True,61,0.8970588235294118,441.70588235294116,117,177,0.7692465297341597,43
68,69,True,62,0.8985507246376812,440.8550724637681,383,536,0.768505886514072,43
69,70,True,63,0.9,435.57142857142856,71,115,0.7680681159785374,43
70,71,True,64,0.9014084507042254,432.80281690140845,239,303,0.768225,44
71,72,True,65,0.9027777777777778,431.05555555555554,307,404,0.7681417681417682,45
72,73,True,66,0.9041095890410958,435.6027397260274,763,1020,0.7676467748165314,46
73,74,True,67,0.9054054054054054,442.3918918918919,938,1192,0.768185657968838,44
74,75,True,68,0.9066666666666666,442.82666666666665,475,617,0.7682094696181158,44
75,76,True,69,0.9078947368421053,448.5263157894737,876,1131,0.7683707510594175,43
76,77,True,70,0.9090909090909091,445.57142857142856,221,302,0.7681234048269378,42
77,78,True,71,0.9102564102564102,452.4102564102564,979,1274,0.7681323465389639,43
78,79,True,72,0.9113924050632911,452.27848101265823,442,549,0.7685689087741187,44
79,80,True,73,0.9125,451.225,368,469,0.768729502960092,44
80,81,True,74,0.9135802469135802,455.2716049382716,779,984,0.7692002836761086,43
81,82,True,75,0.9146341463414634,452.390243902439,219,238,0.7699460356994604,43
82,83,True,76,0.9156626506024096,456.2168674698795,770,1040,0.7693214140593255,43
83,84,True,77,0.9166666666666666,451.7142857142857,78,134,0.7688130647971796,44
84,85,True,78,0.9176470588235294,452.09411764705885,484,629,0.7688213992757538,45
85,86,True,79,0.9186046511627907,449.1046511627907,195,214,0.7694284518995159,45
86,87,True,80,0.9195402298850575,453.17241379310343,803,992,0.7702045361308093,46
87,88,True,81,0.9204545454545454,449.82954545454544,159,190,0.770450962455478,47
88,89,False,81,0.9101123595505618,444.7752808988764,0,0,0.770450962455478,46
89,90,True,82,0.9111111111111111,445.02222222222224,467,616,0.770304837003558,46
90,91,True,83,0.9120879120879121,442.64835164835165,229,311,0.7701028562688793,47
91,92,False,83,0.9021739130434783,437.8369565217391,0,0,0.7701028562688793,47
92,93,True,84,0.9032258064516129,438.64516129032256,513,632,0.7705995693074917,47
93,94,False,84,0.8936170212765957,433.97872340425533,0,0,0.7705995693074917,47
94,95,True,85,0.8947368421052632,436.37894736842105,662,854,0.7706722189173111,45
95,96,True,86,0.8958333333333334,438.5625,646,832,0.7707601054481547,46
96,97,True,87,0.8969072164948454,440.2783505154639,605,800,0.7705506639722863,47
97,98,True,88,0.8979591836734694,440.7448979591837,486,608,0.7708630782410052,47
98,99,True,89,0.898989898989899,440.1212121212121,379,612,0.769225337193701,48
99,100,True,90,0.9,439.71,399,547,0.7688447482995576,48
100,101,True,91,0.900990099009901,441.5247524752475,623,788,0.769140550889115,48
101,102,True,92,0.9019607843137255,438.2352941176471,106,118,0.7694028951580977,46
102,103,True,93,0.9029126213592233,435.00970873786406,106,124,0.7695848576973944,46
103,104,True,94,0.9038461538461539,432.6923076923077,194,265,0.76941490271176,46
104,105,True,95,0.9047619047619048,434.6380952380952,637,803,0.7697380627097775,47
105,106,True,96,0.9056603773584906,432.8301886792453,243,291,0.7700570661295737,48
106,107,True,97,0.9065420560747663,433.0093457943925,452,581,0.7701334751749472,49
107,108,False,97,0.8981481481481481,429.0,0,0,0.7701334751749472,49
108,109,True,98,0.8990825688073395,426.4678899082569,153,138,0.7709083069370968,50
109,110,True,99,0.9,423.72727272727275,125,155,0.7709994375889105,51
110,111,False,99,0.8918918918918919,419.9099099099099,0,0,0.7709994375889105,51
111,112,True,100,0.8928571428571429,420.6875,507,718,0.7702380173935788,50
112,113,True,101,0.8938053097345132,419.88495575221236,330,392,0.770693912026509,50
113,114,True,102,0.8947368421052632,419.36842105263156,361,508,0.7702023456631009,51
114,115,True,103,0.8956521739130435,420.8695652173913,592,727,0.7707129094412332,52
115,116,True,104,0.896551724137931,422.0344827586207,556,739,0.7704995435802197,53
116,117,False,104,0.8888888888888888,418.4273504273504,0,0,0.7704995435802197,53
117,118,False,104,0.8813559322033898,414.8813559322034,0,0,0.7704995435802197,53
118,119,True,105,0.8823529411764706,414.5546218487395,376,452,0.7709329582747304,53
119,120,True,106,0.8833333333333333,412.55,174,188,0.7713858331515473,54
120,121,True,107,0.8842975206611571,414.12396694214874,603,802,0.7711449676823638,52
121,122,True,108,0.8852459016393442,416.28688524590166,678,839,0.7716160986949058,50
122,123,True,109,0.8861788617886179,413.8130081300813,112,136,0.7717231445682663,51
123,124,True,110,0.8870967741935484,416.38709677419354,733,981,0.771363690689614,52
124,125,True,111,0.888,414.168,139,115,0.7721137641496771,52
125,126,True,112,0.8888888888888888,415.3888888888889,568,845,0.7708701543537174,52
126,127,False,112,0.8818897637795275,412.11811023622045,0,0,0.7708701543537174,52
127,128,True,113,0.8828125,413.6171875,604,834,0.7703040884620981,52
128,129,True,114,0.8837209302325582,415.1085271317829,606,774,0.7704448664825047,53
129,130,True,115,0.8846153846153846,417.15384615384613,681,911,0.7701484058794291,53
130,131,True,116,0.8854961832061069,415.44274809160305,193,219,0.7704929637285161,54
131,132,True,117,0.8863636363636364,415.5151515151515,425,491,0.7711493848857645,53
132,133,True,118,0.8872180451127819,417.203007518797,640,770,0.7717921969538911,52
133,134,True,119,0.8880597014925373,416.6194029850746,339,472,0.7714427846946813,51
134,135,True,120,0.8888888888888888,414.14814814814815,83,123,0.7712787970754587,52
135,136,False,120,0.8823529411764706,411.1029411764706,0,0,0.7712787970754587,52
136,137,False,120,0.8759124087591241,408.1021897810219,0,0,0.7712787970754587,52
137,138,True,121,0.8768115942028986,406.55797101449275,195,238,0.7714360356396436,52
138,139,True,122,0.8776978417266187,405.9208633093525,318,395,0.7716176852700245,52
139,140,False,122,0.8714285714285714,403.02142857142854,0,0,0.7716176852700245,52
140,141,True,123,0.8723404255319149,403.3758865248227,453,538,0.7721317929433485,51
141,142,True,124,0.8732394366197183,402.3169014084507,253,309,0.7723266188995539,52
142,143,True,125,0.8741258741258742,405.1468531468532,807,1063,0.772140258286354,52
143,144,False,125,0.8680555555555556,402.3333333333333,0,0,0.772140258286354,52
144,145,True,126,0.8689655172413793,402.2206896551724,386,503,0.7721086634187672,53
145,146,False,126,0.863013698630137,399.4657534246575,0,0,0.7721086634187672,53
146,147,False,126,0.8571428571428571,396.7482993197279,0,0,0.7721086634187672,53
147,148,True,127,0.8581081081081081,396.6216216216216,378,514,0.7718606180144642,54
148,149,False,127,0.8523489932885906,393.9597315436242,0,0,0.7718606180144642,54
149,150,False,127,0.8466666666666667,391.3333333333333,0,0,0.7718606180144642,54
150,151,False,127,0.8410596026490066,388.7417218543046,0,0,0.7718606180144642,54
151,152,True,128,0.8421052631578947,388.05263157894734,284,364,0.7719004370926793,55
152,153,False,128,0.8366013071895425,385.51633986928107,0,0,0.7719004370926793,54
153,154,True,129,0.8376623376623377,383.61038961038963,92,96,0.7721343615213697,52
154,155,True,130,0.8387096774193549,382.8516129032258,266,313,0.7724509586972651,50
155,156,True,131,0.8397435897435898,385.29487179487177,764,1024,0.7721042557837811,51
156,157,True,132,0.8407643312101911,385.21656050955414,373,524,0.771701267050312,50
157,158,True,133,0.8417721518987342,385.26582278481015,393,471,0.7720757971639481,51
158,159,True,134,0.8427672955974843,387.44025157232704,731,898,0.7725482819162277,52
159,160,True,135,0.84375,387.84375,452,606,0.7723470987976999,53
160,161,True,136,0.84472049689441,388.1366459627329,435,505,0.7729032417657172,53
161,162,True,137,0.845679012345679,386.3333333333333,96,112,0.773019774464879,51
162,163,True,138,0.8466257668711656,388.22085889570553,694,1001,0.7720462642135572,52
163,164,True,139,0.8475609756097561,390.969512195122,839,1109,0.7718392257412156,49
164,165,True,140,0.8484848484848485,390.8121212121212,365,433,0.7722079850549661,49
165,166,True,141,0.8493975903614458,391.12048192771084,442,573,0.772202333519666,50
166,167,True,142,0.8502994011976048,392.31736526946105,591,809,0.7718052021487136,49
167,168,True,143,0.8511904761904762,394.9761904761905,839,1123,0.7714827173268536,50
168,169,True,144,0.8520710059171598,397.094674556213,753,946,0.7717492553790954,50
169,170,False,144,0.8470588235294118,394.75882352941176,0,0,0.7717492553790954,50
170,171,True,145,0.847953216374269,395.5730994152047,534,634,0.7722597070475277,51
171,172,False,145,0.8430232558139535,393.2732558139535,0,0,0.7722597070475277,50
172,173,True,146,0.8439306358381503,393.7976878612717,484,703,0.7715926337010443,51
173,174,False,146,0.8390804597701149,391.5344827586207,0,0,0.7715926337010443,51
174,175,True,147,0.84,391.37714285714287,364,424,0.7720079352555288,51
175,176,True,148,0.8409090909090909,392.57954545454544,603,871,0.7712330754891784,51
176,177,False,148,0.8361581920903954,390.361581920904,0,0,0.7712330754891784,51
177,178,False,148,0.8314606741573034,388.1685393258427,0,0,0.7712330754891784,50
178,179,False,148,0.8268156424581006,386.0,0,0,0.7712330754891784,50
179,180,True,149,0.8277777777777777,387.3222222222222,624,782,0.7714642971749787,51
180,181,False,149,0.8232044198895028,385.18232044198896,0,0,0.7714642971749787,51
181,182,True,150,0.8241758241758241,386.7362637362637,668,878,0.7713618779383884,50
182,183,True,151,0.825136612021858,388.4863387978142,707,950,0.7710821158580896,51
183,184,True,152,0.8260869565217391,386.7608695652174,71,78,0.7711997572526198,52
184,185,False,152,0.8216216216216217,384.6702702702703,0,0,0.7711997572526198,52
185,186,True,153,0.8225806451612904,384.4247311827957,339,470,0.7709467691677359,52
186,187,False,153,0.8181818181818182,382.36898395721926,0,0,0.7709467691677359,52
187,188,True,154,0.8191489361702128,383.6329787234043,620,844,0.7706189697727346,50
188,189,False,154,0.8148148148148148,381.6031746031746,0,0,0.7706189697727346,50
189,190,True,155,0.8157894736842105,382.64736842105265,580,702,0.7710328444317182,50
190,191,True,156,0.8167539267015707,382.6020942408377,374,456,0.7712693537662667,51
191,192,False,156,0.8125,380.609375,0,0,0.7712693537662667,50
192,193,True,157,0.8134715025906736,382.79274611398966,802,1102,0.770769214718678,49
193,194,False,157,0.8092783505154639,380.819587628866,0,0,0.770769214718678,48
194,195,True,158,0.8102564102564103,380.4769230769231,314,397,0.7708523813481839,48
195,196,True,159,0.8112244897959183,382.0408163265306,687,804,0.7715451510530438,49
196,197,True,160,0.8121827411167513,380.9746192893401,172,264,0.7712195322454684,50
197,198,False,160,0.8080808080808081,379.050505050505,0,0,0.7712195322454684,50
198,199,True,161,0.8090452261306532,378.65829145728645,301,348,0.7715534895150721,51
199,200,False,161,0.805,376.765,0,0,0.7715534895150721,51
200,201,True,162,0.8059701492537313,376.2487562189055,273,330,0.771741127007776,51
201,202,True,163,0.806930693069307,376.480198019802,423,547,0.7717498300199916,49
202,203,True,164,0.8078817733990148,378.2068965517241,727,980,0.7714552707468776,49
203,204,True,165,0.8088235294117647,377.61764705882354,258,346,0.77136591666917,50
204,205,True,166,0.8097560975609757,377.3121951219512,315,441,0.7711149659050126,51
205,206,False,166,0.8058252427184466,375.4805825242718,0,0,0.7711149659050126,50
206,207,True,167,0.8067632850241546,374.8792270531401,251,299,0.7713180991382309,51
207,208,True,168,0.8076923076923077,375.77403846153845,561,810,0.7706893321632468,52
208,209,False,168,0.8038277511961722,373.97607655502395,0,0,0.7706893321632468,51
209,210,False,168,0.8,372.1952380952381,0,0,0.7706893321632468,50
210,211,False,168,0.7962085308056872,370.4312796208531,0,0,0.7706893321632468,50
211,212,False,168,0.7924528301886793,368.6839622641509,0,0,0.7706893321632468,50
212,213,False,168,0.7887323943661971,366.9530516431925,0,0,0.7706893321632468,49
213,214,False,168,0.7850467289719626,365.2383177570093,0,0,0.7706893321632468,49
214,215,True,169,0.786046511627907,365.4418604651163,409,600,0.7701657566876109,50
215,216,False,169,0.7824074074074074,363.75,0,0,0.7701657566876109,50
216,217,False,169,0.7788018433179723,362.073732718894,0,0,0.7701657566876109,50
217,218,True,170,0.7798165137614679,363.1284403669725,592,757,0.7702531768735283,48
218,219,True,171,0.7808219178082192,364.7488584474886,718,976,0.7699277108433735,47
219,220,True,172,0.7818181818181819,366.15909090909093,675,901,0.7697489751650725,48
220,221,True,173,0.7828054298642534,365.2307692307692,161,181,0.7699557387057387,49
221,222,True,174,0.7837837837837838,364.1936936936937,135,135,0.7702516028847162,48
222,223,True,175,0.7847533632286996,365.1838565022422,585,773,0.7701532059769245,49
223,224,True,176,0.7857142857142857,364.45535714285717,202,248,0.770257010227573,50
224,225,False,176,0.7822222222222223,362.8355555555556,0,0,0.770257010227573,49
225,226,True,177,0.7831858407079646,363.62389380530976,541,752,0.7698988195615515,50
226,227,True,178,0.7841409691629956,365.3568281938326,757,950,0.7701365029250626,50
227,228,True,179,0.7850877192982456,365.4122807017544,378,589,0.7694382105486752,51
228,229,False,179,0.7816593886462883,363.8165938864629,0,0,0.7694382105486752,51
229,230,True,180,0.782608695652174,365.1478260869565,670,837,0.7696763077825434,48
230,231,False,180,0.7792207792207793,363.56709956709955,0,0,0.7696763077825434,48
231,232,True,181,0.7801724137931034,363.49568965517244,347,478,0.769485555778601,49
232,233,True,182,0.7811158798283262,364.17596566523605,522,661,0.7696068205523559,48
233,234,True,183,0.782051282051282,364.3119658119658,396,483,0.769826075963084,48
234,235,False,183,0.7787234042553192,362.7617021276596,0,0,0.769826075963084,48
235,236,False,183,0.7754237288135594,361.22457627118644,0,0,0.769826075963084,48
236,237,True,184,0.7763713080168776,360.36286919831224,157,187,0.7699436556231688,49
237,238,True,185,0.7773109243697479,359.2857142857143,104,142,0.7698956485724833,48
238,239,True,186,0.7782426778242678,360.87866108786613,740,931,0.770103037554242,48
239,240,True,187,0.7791666666666667,362.4166666666667,730,897,0.7704504185304929,48
240,241,True,188,0.7800829875518672,363.2116182572614,554,752,0.7702271067428089,48
241,242,True,189,0.78099173553719,362.1694214876033,111,111,0.7704513089189332,49
242,243,True,190,0.7818930041152263,362.71604938271605,495,600,0.7707375085258574,48
243,244,False,190,0.7786885245901639,361.2295081967213,0,0,0.7707375085258574,48
244,245,True,191,0.7795918367346939,362.1061224489796,576,744,0.7707598477871801,49
245,246,True,192,0.7804878048780488,361.890243902439,309,431,0.7705590610474929,50
246,247,False,192,0.7773279352226721,360.4251012145749,0,0,0.7705590610474929,50
247,248,False,192,0.7741935483870968,358.9717741935484,0,0,0.7705590610474929,50
248,249,False,192,0.7710843373493976,357.5301204819277,0,0,0.7705590610474929,50
249,250,True,193,0.772,357.828,432,584,0.7704039890799796,50
250,251,True,194,0.7729083665338645,357.6972111553785,325,375,0.7707138687635202,50
251,252,True,195,0.7738095238095238,357.1190476190476,212,228,0.7710246744345443,48
252,253,True,196,0.7747035573122529,357.6284584980237,486,538,0.7716317863173515,49
253,254,True,197,0.7755905511811023,357.51181102362204,328,457,0.7714225035042264,49
254,255,True,198,0.7764705882352941,359.0705882352941,755,960,0.7715441331367179,48
255,256,True,199,0.77734375,358.7734375,283,410,0.7712642230339674,49
256,257,False,199,0.77431906614786,357.3774319066148,0,0,0.7712642230339674,49
257,258,False,199,0.7713178294573644,355.9922480620155,0,0,0.7712642230339674,49
258,259,True,200,0.7722007722007722,356.81081081081084,568,688,0.7715762317049752,50
259,260,True,201,0.7730769230769231,357.6807692307692,583,850,0.7709723684537775,51
260,261,False,201,0.7701149425287356,356.3103448275862,0,0,0.7709723684537775,51
261,262,False,201,0.767175572519084,354.9503816793893,0,0,0.7709723684537775,51
262,263,True,202,0.7680608365019012,355.5361216730038,509,671,0.7709037545138259,51
263,264,False,202,0.7651515151515151,354.18939393939394,0,0,0.7709037545138259,51
264,265,False,202,0.7622641509433963,352.85283018867926,0,0,0.7709037545138259,51
265,266,True,203,0.7631578947368421,354.2142857142857,715,983,0.7705537427316667,49
266,267,True,204,0.7640449438202247,354.3258426966292,384,490,0.7706061075044597,49
267,268,True,205,0.7649253731343284,353.3619402985075,96,108,0.7707100712105799,50
268,269,True,206,0.7657992565055762,354.2007434944238,579,775,0.7705620703598868,51
269,270,False,206,0.762962962962963,352.8888888888889,0,0,0.7705620703598868,50
270,271,True,207,0.7638376383763837,352.30258302583024,194,228,0.7707098919905068,51
271,272,False,207,0.7610294117647058,351.00735294117646,0,0,0.7707098919905068,51
272,273,False,207,0.7582417582417582,349.72161172161174,0,0,0.7707098919905068,51
273,274,True,208,0.7591240875912408,349.7189781021898,349,509,0.7703618545346379,52
274,275,False,208,0.7563636363636363,348.4472727272727,0,0,0.7703618545346379,52
275,276,True,209,0.7572463768115942,349.20652173913044,558,749,0.7702100115074798,52
276,277,False,209,0.7545126353790613,347.94584837545125,0,0,0.7702100115074798,52
277,278,False,209,0.7517985611510791,346.69424460431657,0,0,0.7702100115074798,52
278,279,False,209,0.7491039426523297,345.4516129032258,0,0,0.7702100115074798,52
279,280,True,210,0.75,345.0357142857143,229,298,0.7702058453051007,49
280,281,True,211,0.7508896797153025,345.70106761565836,532,715,0.770057630262626,49
281,282,True,212,0.75177304964539,346.4929078014184,569,766,0.7698932356301461,50
282,283,True,213,0.7526501766784452,346.74558303886926,418,503,0.770134517886013,49
283,284,True,214,0.7535211267605634,348.2042253521127,761,977,0.7702013318275633,50
284,285,False,214,0.7508771929824561,346.9824561403509,0,0,0.7702013318275633,50
285,286,False,214,0.7482517482517482,345.7692307692308,0,0,0.7702013318275633,50
286,287,True,215,0.7491289198606271,345.7560975609756,342,445,0.7701955914312325,49
287,288,True,216,0.75,345.19444444444446,184,247,0.770147265022814,50
288,289,True,217,0.7508650519031141,345.47058823529414,425,578,0.76999190220954,51
289,290,True,218,0.7517241379310344,344.68275862068964,117,122,0.7701695855517117,51
290,291,True,219,0.7525773195876289,344.1993127147766,204,332,0.7697722853695463,52
291,292,True,220,0.7534246575342466,345.2671232876712,656,919,0.7693798745402097,53
292,293,True,221,0.7542662116040956,344.4334470989761,101,120,0.7694460116805685,52
293,294,True,222,0.7551020408163265,345.18027210884355,564,788,0.7691252482076001,53
294,295,True,223,0.7559322033898305,345.26440677966104,370,460,0.7692476171774693,53
295,296,True,224,0.7567567567567568,345.56418918918916,434,566,0.7692371326294257,53
296,297,False,224,0.7542087542087542,344.4006734006734,0,0,0.7692371326294257,53
297,298,True,225,0.7550335570469798,343.51006711409394,79,84,0.7693452380952381,54
298,299,True,226,0.7558528428093646,342.7157190635451,106,121,0.7694421709454335,55
299,300,False,226,0.7533333333333333,341.5733333333333,0,0,0.7694421709454335,55
300,301,False,226,0.7508305647840532,340.4385382059801,0,0,0.7694421709454335,54
301,302,True,227,0.7516556291390728,340.20198675496687,269,353,0.7694226016625477,54
302,303,True,228,0.7524752475247525,340.95379537953795,568,814,0.7689885666646817,55
303,304,True,229,0.7532894736842105,341.10855263157896,388,467,0.7692028098597296,55
304,305,True,230,0.7540983606557377,340.74426229508197,230,301,0.7691914855823317,55
305,306,False,230,0.7516339869281046,339.6307189542484,0,0,0.7691914855823317,54
306,307,True,231,0.752442996742671,340.5504885993485,622,824,0.7691045786252354,54
307,308,True,232,0.7532467532467533,340.65584415584414,373,417,0.7694880200655652,55
308,309,False,232,0.7508090614886731,339.5533980582524,0,0,0.7694880200655652,55
309,310,False,232,0.7483870967741936,338.458064516129,0,0,0.7694880200655652,55
310,311,True,233,0.7491961414790996,337.67202572347264,94,136,0.7694099890833693,55
311,312,False,233,0.7467948717948718,336.5897435897436,0,0,0.7694099890833693,55
312,313,False,233,0.744408945686901,335.51437699680514,0,0,0.7694099890833693,55
313,314,True,234,0.7452229299363057,335.52547770700636,339,521,0.768958470184658,52
314,315,True,235,0.746031746031746,336.46666666666664,632,772,0.7692369104817756,52
315,316,True,236,0.7468354430379747,337.246835443038,583,832,0.7688256597457688,53
316,317,True,237,0.7476340694006309,337.70662460567826,483,678,0.7685509577003704,54
317,318,False,237,0.7452830188679245,336.6446540880503,0,0,0.7685509577003704,54
318,319,True,238,0.7460815047021944,336.65830721003135,341,459,0.7684667730463467,55
319,320,False,238,0.74375,335.60625,0,0,0.7684667730463467,55
320,321,False,238,0.7414330218068536,334.5607476635514,0,0,0.7684667730463467,55
321,322,True,239,0.7422360248447205,335.50931677018633,640,913,0.7680287777967355,52
322,323,True,240,0.7430340557275542,335.41795665634675,306,421,0.7679058723464578,52
323,324,True,241,0.7438271604938271,336.3796296296296,647,892,0.7676384203075146,53
324,325,True,242,0.7446153846153846,337.99384615384616,861,1108,0.7677115001572492,54
325,326,False,242,0.7423312883435583,336.95705521472394,0,0,0.7677115001572492,54
326,327,True,243,0.7431192660550459,338.1039755351682,712,936,0.7676658265114116,54
327,328,True,244,0.7439024390243902,337.8841463414634,266,333,0.7677376449561495,55
328,329,False,244,0.7416413373860182,336.85714285714283,0,0,0.7677376449561495,55
329,330,True,245,0.7424242424242424,336.25757575757575,139,164,0.7678282290095352,56
330,331,False,245,0.7401812688821753,335.2416918429003,0,0,0.7678282290095352,56
331,332,True,246,0.7409638554216867,335.1385542168675,301,373,0.7679289948996142,55
332,333,True,247,0.7417417417417418,334.9549549549549,274,385,0.7677799498884881,56
333,334,True,248,0.7425149700598802,335.8832335329341,645,774,0.7681273536460116,57
334,335,True,249,0.7432835820895523,336.3313432835821,486,681,0.7678745459378046,57
335,336,False,249,0.7410714285714286,335.33035714285717,0,0,0.7678745459378046,57
336,337,True,250,0.7418397626112759,335.1839762611276,286,380,0.7678351720809456,58
337,338,True,251,0.742603550295858,335.198224852071,340,419,0.7679590591744052,59
338,339,False,251,0.7404129793510325,334.2094395280236,0,0,0.7679590591744052,59
339,340,True,252,0.7411764705882353,333.99411764705883,261,264,0.7683532484403968,60
340,341,False,252,0.7390029325513197,333.0146627565982,0,0,0.7683532484403968,60
341,342,False,252,0.7368421052631579,332.0409356725146,0,0,0.7683532484403968,60
342,343,False,252,0.7346938775510204,331.0728862973761,0,0,0.7683532484403968,60
343,344,False,252,0.7325581395348837,330.11046511627904,0,0,0.7683532484403968,60
344,345,True,253,0.7333333333333333,330.69565217391306,532,654,0.7685519508514767,56
345,346,True,254,0.7341040462427746,332.1676300578035,840,1066,0.7686905574059955,57
346,347,True,255,0.7348703170028819,333.38040345821327,753,912,0.769035937936261,57
347,348,False,255,0.7327586206896551,332.42241379310343,0,0,0.769035937936261,57
348,349,False,255,0.7306590257879656,331.4699140401146,0,0,0.769035937936261,57
349,350,True,256,0.7314285714285714,331.36857142857144,296,391,0.7690048204114921,58
350,351,True,257,0.7321937321937322,331.16524216524215,260,344,0.7689748017014971,57
351,352,True,258,0.7329545454545454,331.2386363636364,357,428,0.7691587120437499,58
352,353,True,259,0.7337110481586402,331.75070821529744,512,674,0.769116594313786,57
353,354,True,260,0.7344632768361582,331.1864406779661,132,148,0.7692358163124708,58
354,355,False,260,0.7323943661971831,330.2535211267606,0,0,0.7692358163124708,58
355,356,False,260,0.7303370786516854,329.3258426966292,0,0,0.7692358163124708,58
356,357,False,260,0.7282913165266106,328.4033613445378,0,0,0.7692358163124708,57
357,358,True,261,0.729050279329609,328.1340782122905,232,266,0.7694151705888903,55
358,359,True,262,0.7298050139275766,329.2339832869081,723,893,0.7696490199908836,56
359,360,True,263,0.7305555555555555,328.65555555555557,121,144,0.7697151853442107,57
