,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
124,125,True,105,0.84,395.552,139,163,0.7674541334243938,50
125,126,True,106,0.8412698412698413,396.92063492063494,568,792,0.7668435094605783,50
126,127,True,107,0.84251968503937,400.18897637795277,812,1061,0.7668190527919854,51
127,128,True,108,0.84375,401.78125,604,839,0.7662326052623737,51
128,129,False,108,0.8372093023255814,398.6666666666667,0,0,0.7662326052623737,51
129,130,True,109,0.8384615384615385,400.83846153846156,681,868,0.7664666254817168,51
130,131,False,109,0.8320610687022901,397.77862595419845,0,0,0.7664666254817168,51
131,132,True,110,0.8333333333333334,397.9848484848485,425,541,0.7666175376129117,50
132,133,False,110,0.8270676691729323,394.9924812030075,0,0,0.7666175376129117,48
133,134,True,111,0.8283582089552238,394.57462686567163,339,441,0.7666309012875536,47
134,135,True,112,0.8296296296296296,392.26666666666665,83,123,0.7664674125428782,48
135,136,True,113,0.8308823529411765,391.1985294117647,247,265,0.767100178787704,49
136,137,False,113,0.8248175182481752,388.3430656934307,0,0,0.767100178787704,49
137,138,True,114,0.8260869565217391,386.94202898550725,195,221,0.7674662604021444,49
138,139,True,115,0.8273381294964028,386.44604316546764,318,412,0.7674920344625584,49
139,140,True,116,0.8285714285714286,390.1142857142857,900,1290,0.7662284824422341,50
140,141,False,116,0.8226950354609929,387.34751773049646,0,0,0.7662284824422341,48
141,142,True,117,0.823943661971831,386.40140845070425,253,330,0.766230501752573,49
142,143,True,118,0.8251748251748252,389.34265734265733,807,1081,0.7659375429907828,49
143,144,False,118,0.8194444444444444,386.6388888888889,0,0,0.7659375429907828,49
144,145,True,119,0.8206896551724138,386.63448275862066,386,503,0.7659475632915717,50
145,146,False,119,0.815068493150685,383.986301369863,0,0,0.7659475632915717,50
146,147,False,119,0.8095238095238095,381.3741496598639,0,0,0.7659475632915717,50
147,148,False,119,0.8040540540540541,378.7972972972973,0,0,0.7659475632915717,50
148,149,True,120,0.8053691275167785,378.9865771812081,407,584,0.7654011412770918,51
149,150,False,120,0.8,376.46,0,0,0.7654011412770918,51
150,151,False,120,0.7947019867549668,373.9668874172185,0,0,0.7654011412770918,51
151,152,False,120,0.7894736842105263,371.50657894736844,0,0,0.7654011412770918,51
152,153,False,120,0.7843137254901961,369.078431372549,0,0,0.7654011412770918,50
153,154,True,121,0.7857142857142857,367.2792207792208,92,94,0.7656725914093487,49
154,155,True,122,0.7870967741935484,366.6258064516129,266,360,0.7655426977947218,47
155,156,True,123,0.7884615384615384,369.1730769230769,764,1090,0.7646074799856614,48
156,157,True,124,0.7898089171974523,369.19745222929936,373,448,0.7650094365769642,48
157,158,True,125,0.7911392405063291,369.3481012658228,393,487,0.7652774863617289,49
158,159,True,126,0.7924528301886793,371.62264150943395,731,962,0.7652101841539537,50
159,160,True,127,0.79375,372.125,452,602,0.7650989462863017,51
160,161,True,128,0.7950310559006211,372.51552795031057,435,560,0.7651824445011483,50
161,162,True,129,0.7962962962962963,370.80864197530866,96,104,0.7653916721879619,48
162,163,True,130,0.7975460122699386,372.7914110429448,694,895,0.7655047304702756,49
163,164,True,131,0.7987804878048781,375.6341463414634,839,1120,0.7652765872867986,46
164,165,True,132,0.8,375.56969696969696,365,537,0.7647095118219063,46
165,166,True,133,0.8012048192771084,375.9698795180723,442,583,0.764662639826511,47
166,167,True,134,0.8023952095808383,377.25748502994014,591,774,0.7646523369703737,46
167,168,True,135,0.8035714285714286,380.0059523809524,839,1084,0.7647735304335326,47
168,169,True,136,0.8047337278106509,382.2130177514793,753,1027,0.7643898513679825,47
169,170,True,137,0.8058823529411765,384.3176470588235,740,939,0.7646501176222745,48
170,171,True,138,0.8070175438596491,385.1929824561403,534,632,0.7652396166134185,49
171,172,False,138,0.8023255813953488,382.95348837209303,0,0,0.7652396166134185,49
172,173,False,138,0.7976878612716763,380.73988439306356,0,0,0.7652396166134185,49
173,174,False,138,0.7931034482758621,378.55172413793105,0,0,0.7652396166134185,49
174,175,True,139,0.7942857142857143,378.4685714285714,364,462,0.76536048164369,49
175,176,True,140,0.7954545454545454,379.7443181818182,603,861,0.7647200164763496,49
176,177,False,140,0.7909604519774012,377.59887005649716,0,0,0.7647200164763496,49
177,178,False,140,0.7865168539325843,375.47752808988764,0,0,0.7647200164763496,48
178,179,False,140,0.7821229050279329,373.37988826815644,0,0,0.7647200164763496,48
179,180,False,140,0.7777777777777778,371.30555555555554,0,0,0.7647200164763496,48
180,181,False,140,0.7734806629834254,369.25414364640886,0,0,0.7647200164763496,48
181,182,True,141,0.7747252747252747,370.8956043956044,668,888,0.7645946129624176,47
182,183,True,142,0.7759562841530054,372.73224043715845,707,1065,0.7633938064487247,48
183,184,True,143,0.7771739130434783,371.0923913043478,71,85,0.7634621405250682,49
184,185,False,143,0.772972972972973,369.0864864864865,0,0,0.7634621405250682,49
185,186,True,144,0.7741935483870968,368.9247311827957,339,418,0.763683308478198,50
186,187,False,144,0.7700534759358288,366.951871657754,0,0,0.763683308478198,50
187,188,True,145,0.7712765957446809,368.29787234042556,620,748,0.7642215403633474,48
188,189,True,146,0.7724867724867724,369.58730158730157,612,808,0.7641614702986544,49
189,190,True,147,0.7736842105263158,370.69473684210527,580,808,0.7637554490446551,49
190,191,False,147,0.7696335078534031,368.75392670157066,0,0,0.7637554490446551,49
191,192,False,147,0.765625,366.8333333333333,0,0,0.7637554490446551,48
192,193,True,148,0.7668393782383419,369.0880829015544,802,1047,0.76378062510052,47
193,194,True,149,0.7680412371134021,371.88659793814435,912,1336,0.7626346444540756,47
194,195,False,149,0.764102564102564,369.9794871794872,0,0,0.7626346444540756,47
195,196,False,149,0.7602040816326531,368.09183673469386,0,0,0.7626346444540756,47
196,197,False,149,0.7563451776649747,366.2233502538071,0,0,0.7626346444540756,47
197,198,False,149,0.7525252525252525,364.37373737373736,0,0,0.7626346444540756,47
198,199,True,150,0.7537688442211056,364.05527638190955,301,397,0.7626160550748436,48
199,200,False,150,0.75,362.235,0,0,0.7626160550748436,48
200,201,True,151,0.7512437810945274,361.7910447761194,273,330,0.7628398791540786,48
201,202,True,152,0.7524752475247525,362.0940594059406,423,528,0.763050826239359,47
202,203,True,153,0.7536945812807881,363.89162561576353,727,912,0.7633721891534392,47
203,204,True,154,0.7549019607843137,363.37254901960785,258,325,0.7634741948441185,48
204,205,True,155,0.7560975609756098,363.13658536585365,315,401,0.7635649373294767,49
205,206,False,155,0.7524271844660194,361.373786407767,0,0,0.7635649373294767,48
206,207,False,155,0.748792270531401,359.6280193236715,0,0,0.7635649373294767,48
207,208,False,155,0.7451923076923077,357.89903846153845,0,0,0.7635649373294767,48
208,209,True,156,0.7464114832535885,360.2918660287081,858,1242,0.7626498946686112,48
209,210,True,157,0.7476190476190476,360.81904761904764,471,556,0.763122910204246,48
210,211,False,157,0.7440758293838863,359.1090047393365,0,0,0.763122910204246,48
211,212,False,157,0.7405660377358491,357.41509433962267,0,0,0.763122910204246,48
212,213,False,157,0.7370892018779343,355.73708920187795,0,0,0.763122910204246,47
213,214,True,158,0.7383177570093458,355.9626168224299,404,502,0.7633324648776479,48
214,215,True,159,0.7395348837209302,356.2093023255814,409,499,0.7636126150379389,48
215,216,False,159,0.7361111111111112,354.56018518518516,0,0,0.7636126150379389,48
216,217,False,159,0.7327188940092166,352.926267281106,0,0,0.7636126150379389,48
217,218,True,160,0.7339449541284404,354.0229357798165,592,766,0.7636826012527336,46
218,219,True,161,0.7351598173515982,355.6849315068493,718,1008,0.76317516925157,44
219,220,True,162,0.7363636363636363,357.1363636363636,675,1024,0.7621421850598016,44
220,221,True,163,0.7375565610859729,356.24886877828055,161,195,0.7622620684313459,45
221,222,True,164,0.7387387387387387,355.2522522522523,135,135,0.7625723982556735,44
222,223,True,165,0.7399103139013453,356.2825112107623,585,719,0.7629249087766469,45
223,224,True,166,0.7410714285714286,355.59375,202,248,0.7630474767214622,46
224,225,False,166,0.7377777777777778,354.0133333333333,0,0,0.7630474767214622,45
225,226,True,167,0.7389380530973452,354.8407079646018,541,681,0.7632508161303524,46
226,227,True,168,0.7400881057268722,356.61233480176213,757,916,0.7637967636929754,46
227,228,False,168,0.7368421052631579,355.04824561403507,0,0,0.7637967636929754,46
228,229,False,168,0.7336244541484717,353.49781659388645,0,0,0.7637967636929754,46
229,230,True,169,0.7347826086956522,354.87391304347824,670,869,0.7638553540344769,44
230,231,True,170,0.7359307359307359,356.2943722943723,683,922,0.7636579572446556,45
231,232,False,170,0.7327586206896551,354.7586206896552,0,0,0.7636579572446556,45
232,233,True,171,0.7339055793991416,355.47639484978544,522,708,0.7634858596659415,44
233,234,False,171,0.7307692307692307,353.95726495726495,0,0,0.7634858596659415,44
234,235,False,171,0.7276595744680852,352.45106382978724,0,0,0.7634858596659415,44
235,236,False,171,0.7245762711864406,350.95762711864404,0,0,0.7634858596659415,44
236,237,False,171,0.7215189873417721,349.47679324894517,0,0,0.7634858596659415,44
237,238,True,172,0.7226890756302521,348.4453781512605,104,142,0.7634452156942169,43
238,239,True,173,0.7238493723849372,350.0836820083682,740,966,0.7634681363603183,42
239,240,True,174,0.725,351.6666666666667,730,949,0.7635176088510146,42
240,241,True,175,0.7261410788381742,352.50622406639,554,679,0.7638374393094767,43
241,242,False,175,0.7231404958677686,351.0495867768595,0,0,0.7638374393094767,43
242,243,True,176,0.7242798353909465,351.641975308642,495,577,0.7643228351386889,42
243,244,False,176,0.7213114754098361,350.20081967213116,0,0,0.7643228351386889,42
244,245,True,177,0.7224489795918367,351.1224489795918,576,730,0.7644831907008984,43
245,246,True,178,0.7235772357723578,350.9512195121951,309,431,0.764301775881301,44
246,247,False,178,0.7206477732793523,349.53036437246965,0,0,0.764301775881301,44
247,248,False,178,0.717741935483871,348.1209677419355,0,0,0.764301775881301,44
248,249,False,178,0.714859437751004,346.72289156626505,0,0,0.764301775881301,44
249,250,True,179,0.716,347.064,432,651,0.7637247049089421,44
250,251,True,180,0.7171314741035857,346.9760956175299,325,354,0.764204171529356,44
251,252,True,181,0.7182539682539683,346.4404761904762,212,264,0.7642939059942045,44
252,253,False,181,0.7154150197628458,345.0711462450593,0,0,0.7642939059942045,44
253,254,True,182,0.7165354330708661,345.003937007874,328,382,0.7646083640900802,44
254,255,True,183,0.7176470588235294,346.61176470588236,755,1026,0.764353353223505,44
255,256,True,184,0.71875,346.36328125,283,384,0.7642627500667994,45
256,257,False,184,0.7159533073929961,345.01556420233464,0,0,0.7642627500667994,45
257,258,True,185,0.7170542635658915,346.3914728682171,700,966,0.7639355472923879,46
258,259,False,185,0.7142857142857143,345.05405405405406,0,0,0.7639355472923879,46
259,260,False,185,0.7115384615384616,343.7269230769231,0,0,0.7639355472923879,46
260,261,False,185,0.7088122605363985,342.40996168582376,0,0,0.7639355472923879,46
261,262,False,185,0.7061068702290076,341.10305343511453,0,0,0.7639355472923879,46
262,263,True,186,0.7072243346007605,341.7414448669202,509,612,0.7642882046310705,45
263,264,False,186,0.7045454545454546,340.4469696969697,0,0,0.7642882046310705,45
264,265,True,187,0.7056603773584905,339.54716981132077,102,110,0.764440517556305,46
265,266,True,188,0.706766917293233,340.95864661654133,715,945,0.7643781815730034,46
266,267,False,188,0.704119850187266,339.6816479400749,0,0,0.7643781815730034,46
267,268,False,188,0.7014925373134329,338.4141791044776,0,0,0.7643781815730034,46
268,269,False,188,0.6988847583643123,337.1561338289963,0,0,0.7643781815730034,46
269,270,False,188,0.6962962962962963,335.9074074074074,0,0,0.7643781815730034,45
270,271,True,189,0.6974169741697417,335.38376383763836,194,262,0.764325478917537,46
271,272,False,189,0.6948529411764706,334.1507352941176,0,0,0.764325478917537,46
272,273,False,189,0.6923076923076923,332.9267399267399,0,0,0.764325478917537,46
273,274,True,190,0.6934306569343066,332.985401459854,349,433,0.7644766940099039,47
274,275,False,190,0.6909090909090909,331.77454545454543,0,0,0.7644766940099039,47
275,276,False,190,0.6884057971014492,330.57246376811594,0,0,0.7644766940099039,46
276,277,True,191,0.6895306859205776,330.06859205776175,191,226,0.7646291386851547,47
277,278,True,192,0.6906474820143885,330.58273381294964,473,692,0.764162474535401,48
278,279,False,192,0.6881720430107527,329.39784946236557,0,0,0.764162474535401,48
279,280,True,193,0.6892857142857143,329.0392857142857,229,312,0.7640843610307106,43
280,281,True,194,0.6903914590747331,329.7615658362989,532,778,0.7635696922252895,44
281,282,True,195,0.6914893617021277,330.6099290780142,569,651,0.7641591397144403,45
282,283,True,196,0.6925795053003534,330.9187279151943,418,479,0.7645834183777606,43
283,284,True,197,0.6936619718309859,332.4330985915493,761,934,0.7649632552524328,44
284,285,True,198,0.6947368421052632,332.0105263157895,212,276,0.7649702898257812,45
285,286,True,199,0.6958041958041958,333.55594405594405,774,1117,0.7643255456206134,46
286,287,True,200,0.6968641114982579,333.5853658536585,342,450,0.7643100062269483,46
287,288,True,201,0.6979166666666666,333.06597222222223,184,190,0.7646191371998852,47
288,289,False,201,0.6955017301038062,331.9134948096886,0,0,0.7646191371998852,47
289,290,True,202,0.696551724137931,331.17241379310343,117,122,0.7648080016563938,47
290,291,True,203,0.697594501718213,330.73539518900344,204,254,0.764885399116254,48
291,292,True,204,0.6986301369863014,331.8493150684931,656,845,0.7649617519124043,49
292,293,True,205,0.6996587030716723,331.061433447099,101,120,0.765034347322013,49
293,294,True,206,0.7006802721088435,331.8537414965986,564,772,0.7648257750950496,49
294,295,False,206,0.6983050847457627,330.728813559322,0,0,0.7648257750950496,49
295,296,True,207,0.6993243243243243,331.0777027027027,434,551,0.7649239751475225,48
296,297,True,208,0.7003367003367004,330.983164983165,303,384,0.7649961089494164,49
297,298,True,209,0.7013422818791947,330.13758389261744,79,84,0.7651107447271822,50
298,299,True,210,0.7023411371237458,329.38795986622074,106,121,0.7652150266112427,51
299,300,False,210,0.7,328.29,0,0,0.7652150266112427,51
300,301,True,211,0.7009966777408638,328.6445182724253,435,584,0.765123096319099,51
301,302,True,212,0.7019867549668874,328.44701986754967,269,305,0.7653980894177199,51
302,303,False,212,0.6996699669966997,327.36303630363034,0,0,0.7653980894177199,51
303,304,True,213,0.7006578947368421,327.5625,388,493,0.7654800249064088,51
304,305,True,214,0.7016393442622951,327.2426229508197,230,318,0.765377094436563,50
305,306,True,215,0.7026143790849673,329.0098039215686,868,1168,0.7651797861263329,50
306,307,True,216,0.7035830618892508,329.96416938110747,622,841,0.765017294243811,51
307,308,True,217,0.7045454545454546,330.1038961038961,373,482,0.7650493619070552,51
308,309,False,217,0.7022653721682848,329.0355987055016,0,0,0.7650493619070552,50
309,310,False,217,0.7,327.9741935483871,0,0,0.7650493619070552,50
310,311,True,218,0.7009646302250804,327.2218649517685,94,136,0.7649738408803897,50
311,312,True,219,0.7019230769230769,327.3173076923077,357,514,0.7647027990355383,51
312,313,True,220,0.7028753993610224,327.85303514376994,495,646,0.7647102658876833,52
313,314,True,221,0.7038216560509554,327.88853503184714,339,426,0.7648085694335082,50
314,315,True,222,0.7047619047619048,328.8539682539683,632,828,0.7647992557919762,51
315,316,False,222,0.7025316455696202,327.8132911392405,0,0,0.7647992557919762,51
316,317,False,222,0.7003154574132492,326.77917981072557,0,0,0.7647992557919762,51
317,318,False,222,0.6981132075471698,325.751572327044,0,0,0.7647992557919762,51
318,319,True,223,0.6990595611285266,325.79937304075236,341,436,0.7648548004886593,52
319,320,False,223,0.696875,324.78125,0,0,0.7648548004886593,52
320,321,False,223,0.6947040498442367,323.7694704049844,0,0,0.7648548004886593,52
321,322,True,224,0.6956521739130435,324.75155279503105,640,959,0.7641715567702663,49
322,323,True,225,0.6965944272445821,324.69349845201236,306,408,0.7641294289940181,49
323,324,True,226,0.6975308641975309,325.6882716049383,647,866,0.7640227346776237,50
324,325,True,227,0.6984615384615385,327.3353846153846,861,1160,0.7638413211272662,51
325,326,True,228,0.6993865030674846,327.6687116564417,436,593,0.763720078931564,52
326,327,True,229,0.7003058103975535,328.8440366972477,712,926,0.7637541372501669,52
327,328,True,230,0.7012195121951219,328.6524390243902,266,392,0.7635176292266939,53
328,329,False,230,0.6990881458966566,327.6534954407295,0,0,0.7635176292266939,53
329,330,True,231,0.7,327.08181818181816,139,154,0.7636691665487477,54
330,331,False,231,0.6978851963746223,326.09365558912384,0,0,0.7636691665487477,54
331,332,True,232,0.6987951807228916,326.01807228915663,301,361,0.7638478204105829,53
332,333,True,233,0.6996996996996997,325.8618618618619,274,360,0.7638408852535179,54
333,334,False,233,0.6976047904191617,324.8862275449102,0,0,0.7638408852535179,54
334,335,True,234,0.6985074626865672,325.36716417910446,486,690,0.7635533201168468,54
335,336,False,234,0.6964285714285714,324.3988095238095,0,0,0.7635533201168468,54
336,337,False,234,0.6943620178041543,323.43620178041544,0,0,0.7635533201168468,54
337,338,True,235,0.6952662721893491,323.4852071005917,340,447,0.7635441835779829,55
338,339,False,235,0.6932153392330384,322.53097345132744,0,0,0.7635441835779829,55
339,340,False,235,0.6911764705882353,321.58235294117645,0,0,0.7635441835779829,55
340,341,True,236,0.6920821114369502,322.1407624633431,512,686,0.7634622334658475,55
341,342,False,236,0.6900584795321637,321.19883040935673,0,0,0.7634622334658475,55
342,343,True,237,0.6909620991253644,322.11078717201167,634,827,0.7634803159400461,55
343,344,False,237,0.688953488372093,321.1744186046512,0,0,0.7634803159400461,55
344,345,True,238,0.6898550724637681,321.7855072463768,532,690,0.7635160693530306,52
345,346,True,239,0.6907514450867052,323.28323699421964,840,1065,0.7636994251225541,53
346,347,True,240,0.69164265129683,324.521613832853,753,940,0.7639376958875487,53
347,348,False,240,0.6896551724137931,323.5890804597701,0,0,0.7639376958875487,53
348,349,False,240,0.6876790830945558,322.6618911174785,0,0,0.7639376958875487,53
349,350,True,241,0.6885714285714286,322.5857142857143,296,355,0.7641055488254681,54
350,351,True,242,0.6894586894586895,322.4074074074074,260,380,0.7639006082043459,53
351,352,True,243,0.6903409090909091,322.5056818181818,357,420,0.7641440216476734,54
352,353,True,244,0.6912181303116147,323.042492917847,512,703,0.763975238503591,53
353,354,True,245,0.692090395480226,322.50282485875704,132,161,0.7640354692989795,54
354,355,False,245,0.6901408450704225,321.5943661971831,0,0,0.7640354692989795,54
355,356,True,246,0.6910112359550562,321.12640449438203,155,196,0.7640705515936934,55
356,357,False,246,0.6890756302521008,320.2268907563025,0,0,0.7640705515936934,54
357,358,True,247,0.6899441340782123,319.9804469273743,232,260,0.7642930057845891,53
358,359,True,248,0.6908077994428969,321.10306406685237,723,874,0.7646578886272429,54
