,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
86,87,True,85,0.9770114942528736,494.4367816091954,662,879,0.7660908281389136,44
87,88,False,85,0.9659090909090909,488.8181818181818,0,0,0.7660908281389136,44
88,89,False,85,0.9550561797752809,483.3258426966292,0,0,0.7660908281389136,44
89,90,True,86,0.9555555555555556,483.65555555555557,513,692,0.7657893810914465,42
90,91,True,87,0.9560439560439561,487.25274725274727,811,1074,0.7655915463775123,42
91,92,True,88,0.9565217391304348,486.8804347826087,453,535,0.7663341944534738,42
92,93,True,89,0.956989247311828,490.2795698924731,803,1011,0.7668090545222158,43
93,94,True,90,0.9574468085106383,487.5,229,385,0.765702541480776,44
94,95,True,91,0.9578947368421052,484.42105263157896,195,244,0.7658384783078996,45
95,96,False,91,0.9479166666666666,479.375,0,0,0.7658384783078996,45
96,97,True,92,0.9484536082474226,475.5257731958763,106,124,0.7660217553765672,45
97,98,True,93,0.9489795918367347,471.46938775510205,78,134,0.7656133490198678,46
98,99,False,93,0.9393939393939394,466.7070707070707,0,0,0.7656133490198678,46
99,100,True,94,0.94,463.29,125,125,0.7660978271653934,47
100,101,True,95,0.9405940594059405,461.53465346534654,286,363,0.7662277890099775,47
101,102,True,96,0.9411764705882353,458.7156862745098,174,183,0.7667813831530645,48
102,103,True,97,0.941747572815534,459.6601941747573,556,742,0.7665716783782909,47
103,104,True,98,0.9423076923076923,460.11538461538464,507,614,0.7671540336026677,48
104,105,False,98,0.9333333333333333,455.73333333333335,0,0,0.7671540336026677,48
105,106,True,99,0.9339622641509434,455.1981132075472,399,491,0.7675091860594588,48
106,107,False,99,0.9252336448598131,450.94392523364485,0,0,0.7675091860594588,47
107,108,True,100,0.9259259259259259,450.1111111111111,361,433,0.7679620853080569,48
108,109,False,100,0.9174311926605505,445.9816513761468,0,0,0.7679620853080569,48
109,110,False,100,0.9090909090909091,441.92727272727274,0,0,0.7679620853080569,48
110,111,True,101,0.9099099099099099,442.3243243243243,486,623,0.7680803466670838,47
111,112,True,102,0.9107142857142857,440.54464285714283,243,291,0.7683838415298845,48
112,113,True,103,0.911504424778761,439.646017699115,339,511,0.7675550405561993,45
113,114,True,104,0.9122807017543859,441.37719298245617,637,837,0.767472011226015,45
114,115,True,105,0.9130434782608695,442.68695652173915,592,726,0.7679972242336471,46
115,116,True,106,0.9137931034482759,440.5431034482759,194,286,0.7676119806531079,44
116,117,True,107,0.9145299145299145,441.63247863247864,568,744,0.7675658813393149,44
117,118,True,108,0.9152542372881356,438.7881355932203,106,118,0.7677946497419775,45
118,119,True,109,0.9159663865546218,440.33613445378154,623,813,0.7677768172427435,46
119,120,True,110,0.9166666666666666,441.69166666666666,603,796,0.7676587732638135,44
120,121,True,111,0.9173553719008265,439.6528925619835,195,311,0.767028086971567,43
121,122,True,112,0.9180327868852459,442.7049180327869,812,1083,0.7667627308735218,43
122,123,True,113,0.9186991869918699,442.5609756097561,425,516,0.7671763793953914,43
123,124,True,114,0.9193548387096774,441.6532258064516,330,381,0.76770494560951,44
124,125,True,115,0.92,442.952,604,846,0.7670748940178992,45
125,126,True,116,0.9206349206349206,441.6190476190476,275,373,0.766921645648129,46
126,127,True,117,0.9212598425196851,440.0866141732283,247,325,0.7668907793633369,45
127,128,True,118,0.921875,439.5859375,376,469,0.7671133894122619,42
128,129,True,119,0.9224806201550387,439.68992248062017,453,586,0.7671603435450057,41
129,130,True,120,0.9230769230769231,443.2307692307692,900,1196,0.7669271006641732,42
130,131,True,121,0.9236641221374046,445.0458015267176,681,908,0.7667249700811426,43
131,132,True,122,0.9242424242424242,443.1363636363636,193,219,0.7670539484381966,44
132,133,True,123,0.924812030075188,440.42857142857144,83,123,0.7669053822285647,43
133,134,True,124,0.9253731343283582,439.5149253731343,318,414,0.7669119083273651,44
134,135,True,125,0.9259259259259259,438.22962962962964,266,328,0.7670993088961788,45
135,136,True,126,0.9264705882352942,436.02941176470586,139,139,0.7675183143071627,46
136,137,True,127,0.927007299270073,437.2700729927007,606,805,0.7673664928843174,47
137,138,True,128,0.927536231884058,437.3768115942029,452,615,0.7671131898019877,46
138,139,True,129,0.9280575539568345,438.8345323741007,640,828,0.7671739403848572,47
139,140,True,130,0.9285714285714286,440.4357142857143,663,876,0.7670614286069714,48
140,141,True,131,0.9290780141843972,442.51063829787233,733,1007,0.7665769783642328,49
141,142,True,132,0.9295774647887324,444.16901408450707,678,862,0.7667862136040362,49
142,143,True,133,0.9300699300699301,443.76223776223776,386,500,0.7668177149416954,49
143,144,True,134,0.9305555555555556,441.4583333333333,112,168,0.7666148113309939,49
144,145,True,135,0.9310344827586207,443.4551724137931,731,972,0.7664461529292568,49
145,146,True,136,0.9315068493150684,441.26027397260276,123,131,0.7667150643848333,50
146,147,False,136,0.9251700680272109,438.25850340136054,0,0,0.7667150643848333,47
147,148,True,137,0.9256756756756757,437.81756756756755,373,474,0.7668284023668639,48
148,149,True,138,0.9261744966442953,437.4161073825503,378,492,0.7668368787650602,49
149,150,True,139,0.9266666666666666,435.11333333333334,92,94,0.7670709634957572,50
150,151,True,140,0.9271523178807947,434.92715231788077,407,531,0.7670672880385905,51
151,152,False,140,0.9210526315789473,432.0657894736842,0,0,0.7670672880385905,51
152,153,True,141,0.9215686274509803,434.29411764705884,773,1013,0.767020662588018,52
153,154,False,141,0.9155844155844156,431.47402597402595,0,0,0.767020662588018,52
154,155,False,141,0.9096774193548387,428.69032258064516,0,0,0.767020662588018,52
155,156,True,142,0.9102564102564102,431.11538461538464,807,1074,0.7668293350360302,51
156,157,True,143,0.910828025477707,433.8471337579618,860,1116,0.7668768295428957,51
157,158,False,143,0.9050632911392406,431.1012658227848,0,0,0.7668768295428957,51
158,159,True,144,0.9056603773584906,432.9937106918239,732,1052,0.7660450418372797,50
159,160,True,145,0.90625,432.74375,393,536,0.7658503672241395,50
160,161,True,146,0.906832298136646,434.7329192546584,753,1016,0.7655757787889395,48
161,162,True,147,0.9074074074074074,437.2283950617284,839,1053,0.7659309882457259,47
162,163,True,148,0.9079754601226994,436.77914110429447,364,490,0.7658093732184539,48
163,164,True,149,0.9085365853658537,436.3414634146341,365,509,0.7655440968804826,48
164,165,True,150,0.9090909090909091,437.3515151515152,603,825,0.765241089702124,47
165,166,True,151,0.9096385542168675,438.8975903614458,694,954,0.7648627368642066,48
166,167,True,152,0.9101796407185628,440.11976047904193,643,813,0.7650830661614689,49
167,168,False,152,0.9047619047619048,437.5,0,0,0.7650830661614689,48
168,169,True,153,0.9053254437869822,438.4260355029586,594,786,0.7650071241249716,49
169,170,False,153,0.9,435.84705882352944,0,0,0.7650071241249716,49
170,171,False,153,0.8947368421052632,433.29824561403507,0,0,0.7650071241249716,49
171,172,True,154,0.8953488372093024,433.8837209302326,534,694,0.7650387501537704,50
172,173,False,154,0.8901734104046243,431.3757225433526,0,0,0.7650387501537704,50
173,174,False,154,0.8850574712643678,428.8965517241379,0,0,0.7650387501537704,50
174,175,True,155,0.8857142857142857,429.2114285714286,484,740,0.7642031580660915,50
175,176,True,156,0.8863636363636364,430.3181818181818,624,852,0.7639297962477305,50
176,177,False,156,0.8813559322033898,427.88700564971754,0,0,0.7639297962477305,49
177,178,True,157,0.8820224719101124,427.1741573033708,301,434,0.7636230341253741,49
178,179,True,158,0.88268156424581,428.7374301675978,707,887,0.7639183364688785,47
179,180,True,159,0.8833333333333333,428.77222222222224,435,552,0.7640501717600705,48
180,181,True,160,0.8839779005524862,430.65193370165747,769,1023,0.763926457328786,49
181,182,False,160,0.8791208791208791,428.2857142857143,0,0,0.763926457328786,49
182,183,False,160,0.8743169398907104,425.94535519125685,0,0,0.763926457328786,48
183,184,True,161,0.875,424.01630434782606,71,78,0.7640382317801673,49
184,185,False,161,0.8702702702702703,421.7243243243243,0,0,0.7640382317801673,47
185,186,True,162,0.8709677419354839,420.3817204301075,172,245,0.7638898387049502,48
186,187,True,163,0.8716577540106952,421.2352941176471,580,779,0.7637437220035292,49
187,188,False,163,0.8670212765957447,418.99468085106383,0,0,0.7637437220035292,49
188,189,False,163,0.8624338624338624,416.77777777777777,0,0,0.7637437220035292,49
189,190,False,163,0.8578947368421053,414.5842105263158,0,0,0.7637437220035292,49
190,191,False,163,0.8534031413612565,412.413612565445,0,0,0.7637437220035292,49
191,192,True,164,0.8541666666666666,414.1197916666667,740,906,0.7642055284302794,49
192,193,True,165,0.8549222797927462,416.38860103626945,852,1168,0.7638197163821617,45
193,194,True,166,0.8556701030927835,417.0154639175258,538,658,0.7641541513176537,46
194,195,False,166,0.8512820512820513,414.87692307692305,0,0,0.7641541513176537,45
195,196,True,167,0.8520408163265306,414.82142857142856,404,523,0.7641950128297914,45
196,197,True,168,0.8527918781725888,414.3147208121827,315,401,0.7642751465438133,44
197,198,True,169,0.8535353535353535,416.4848484848485,844,1147,0.7639729111273751,43
198,199,True,170,0.8542713567839196,415.7638190954774,273,331,0.7641587852815133,43
199,200,False,170,0.85,413.685,0,0,0.7641587852815133,43
200,201,True,171,0.8507462686567164,413.18905472636817,314,396,0.7642636286671329,43
201,202,True,172,0.8514851485148515,412.8217821782178,339,446,0.7642465678098136,43
202,203,True,173,0.8522167487684729,414.07881773399015,668,825,0.7645876349612057,44
203,204,True,174,0.8529411764705882,415.5980392156863,724,1007,0.7641735619130027,44
204,205,True,175,0.8536585365853658,416.45853658536583,592,781,0.764130425053926,42
205,206,True,176,0.8543689320388349,418.86407766990294,912,1264,0.7636537423334602,43
206,207,True,177,0.855072463768116,419.8550724637681,624,842,0.7634868623334182,42
207,208,True,178,0.8557692307692307,419.8701923076923,423,539,0.7635872416325674,43
208,209,True,179,0.8564593301435407,419.0717703349282,253,273,0.7639757512320642,42
209,210,True,180,0.8571428571428571,417.57142857142856,104,123,0.7640631534922626,43
210,211,False,180,0.8530805687203792,415.5924170616114,0,0,0.7640631534922626,43
211,212,True,181,0.8537735849056604,414.2688679245283,135,160,0.7641740916051789,43
212,213,True,182,0.8544600938967136,416.4835680751174,886,1202,0.7638939119951779,44
213,214,True,183,0.8551401869158879,415.7102803738318,251,327,0.7639042736804142,44
214,215,False,183,0.8511627906976744,413.7767441860465,0,0,0.7639042736804142,44
215,216,False,183,0.8472222222222222,411.8611111111111,0,0,0.7639042736804142,44
216,217,True,184,0.847926267281106,411.1520737327189,258,384,0.7636018178550338,44
217,218,True,185,0.8486238532110092,411.8394495412844,561,735,0.7635997142273934,44
218,219,True,186,0.8493150684931506,412.63013698630135,585,669,0.764226817201573,43
219,220,True,187,0.85,413.82272727272726,675,857,0.7643952242615574,43
220,221,True,188,0.8506787330316742,415.23981900452486,727,1002,0.7640711383467661,43
221,222,False,188,0.8468468468468469,413.3693693693694,0,0,0.7640711383467661,43
222,223,True,189,0.8475336322869955,413.94170403587447,541,720,0.7639955637952724,42
223,224,True,190,0.8482142857142857,414.19642857142856,471,529,0.7645464059396966,42
224,225,True,191,0.8488888888888889,413.0711111111111,161,181,0.7647325028387117,42
225,226,True,192,0.8495575221238938,411.9380530973451,157,213,0.7646841400609461,42
226,227,True,193,0.8502202643171806,413.2863436123348,718,951,0.7646090400821529,43
227,228,False,193,0.8464912280701754,411.4736842105263,0,0,0.7646090400821529,43
228,229,True,194,0.8471615720524017,411.4061135371179,396,433,0.7651363182301776,44
229,230,True,195,0.8478260869565217,410.495652173913,202,290,0.7649751663007106,44
230,231,True,196,0.8484848484848485,411.6190476190476,670,890,0.764888063003274,44
231,232,True,197,0.8491379310344828,413.10775862068965,757,976,0.7649716251486587,43
232,233,False,197,0.8454935622317596,411.3347639484979,0,0,0.7649716251486587,43
233,234,True,198,0.8461538461538461,412.7393162393162,740,919,0.7652647259242825,41
234,235,True,199,0.8468085106382979,412.4595744680851,347,491,0.7650378461999889,41
235,236,True,200,0.847457627118644,412.41525423728814,402,537,0.7649684832670512,42
236,237,True,201,0.8481012658227848,413.7552742616034,730,992,0.7647434997582394,42
237,238,True,202,0.8487394957983193,414.34033613445376,553,783,0.7643885310327186,43
238,239,True,203,0.8493723849372385,414.7907949790795,522,732,0.7640992438781881,44
239,240,False,203,0.8458333333333333,413.0625,0,0,0.7640992438781881,44
240,241,False,203,0.8423236514522822,411.34854771784234,0,0,0.7640992438781881,43
241,242,False,203,0.8388429752066116,409.6487603305785,0,0,0.7640992438781881,43
242,243,False,203,0.8353909465020576,407.962962962963,0,0,0.7640992438781881,43
243,244,True,204,0.8360655737704918,407.2336065573771,230,310,0.764046412561226,43
244,245,True,205,0.8367346938775511,406.8979591836735,325,368,0.764382490281324,44
245,246,True,206,0.8373983739837398,407.2560975609756,495,589,0.7647242916463117,44
246,247,True,207,0.8380566801619433,407.9068825910931,568,717,0.7648737900929967,44
247,248,True,208,0.8387096774193549,406.7096774193548,111,123,0.765002123657545,44
248,249,True,209,0.8393574297188755,407.0281124497992,486,562,0.7654255720867004,43
249,250,True,210,0.84,407.528,532,712,0.7653280449512477,44
250,251,True,211,0.8406374501992032,407.62549800796813,432,559,0.765359325558606,44
251,252,False,211,0.8373015873015873,406.0079365079365,0,0,0.765359325558606,44
252,253,True,212,0.8379446640316206,405.24110671936756,212,266,0.7654221445795725,45
253,254,True,213,0.8385826771653543,405.9409448818898,583,852,0.7649092352317154,44
254,255,True,214,0.8392156862745098,407.30980392156863,755,1033,0.7646504505565699,45
255,256,True,215,0.83984375,406.92578125,309,403,0.7646566594487466,46
256,257,True,216,0.8404669260700389,409.2568093385214,1006,1342,0.7645100561867173,46
257,258,False,216,0.8372093023255814,407.67054263565893,0,0,0.7645100561867173,45
258,259,True,217,0.8378378378378378,406.4671814671815,96,114,0.7645743004263169,46
259,260,False,217,0.8346153846153846,404.90384615384613,0,0,0.7645743004263169,46
260,261,False,217,0.8314176245210728,403.3524904214559,0,0,0.7645743004263169,46
261,262,True,218,0.8320610687022901,402.6641221374046,223,267,0.7647109989996955,44
262,263,True,219,0.8326996197718631,404.2319391634981,815,966,0.7652601422360428,45
263,264,True,220,0.8333333333333334,405.2234848484849,666,904,0.7650756643876763,46
264,265,False,220,0.8301886792452831,403.6943396226415,0,0,0.7650756643876763,46
265,266,False,220,0.8270676691729323,402.1766917293233,0,0,0.7650756643876763,46
266,267,True,221,0.8277153558052435,402.82771535580525,576,822,0.7646996089584074,47
267,268,True,222,0.8283582089552238,402.1641791044776,225,285,0.7647497073118814,47
268,269,False,222,0.8252788104089219,400.6691449814126,0,0,0.7647497073118814,47
269,270,True,223,0.825925925925926,399.56296296296296,102,118,0.7648330769285304,48
270,271,False,223,0.8228782287822878,398.08856088560884,0,0,0.7648330769285304,48
271,272,True,224,0.8235294117647058,398.6617647058824,554,703,0.7649482208865939,47
272,273,True,225,0.8241758241758241,399.26739926739924,564,809,0.7645635324238067,46
273,274,True,226,0.8248175182481752,399.05839416058393,342,456,0.7645170988875759,47
274,275,True,227,0.8254545454545454,398.3018181818182,191,203,0.7647670781433279,47
275,276,True,228,0.8260869565217391,397.68840579710144,229,293,0.7648013824146268,48
276,277,True,229,0.8267148014440433,397.7617328519856,418,487,0.7651176356212327,49
277,278,True,230,0.8273381294964028,397.5863309352518,349,481,0.7649859847042946,48
278,279,True,231,0.8279569892473119,396.85663082437276,194,247,0.7650208661526131,49
279,280,False,231,0.825,395.4392857142857,0,0,0.7650208661526131,49
280,281,False,231,0.8220640569395018,394.0320284697509,0,0,0.7650208661526131,49
281,282,True,232,0.8226950354609929,394.1737588652482,434,571,0.765001410844924,49
282,283,True,233,0.823321554770318,393.43109540636044,184,247,0.7649673651666095,49
283,284,True,234,0.823943661971831,393.91901408450707,532,705,0.7649174387200438,49
284,285,False,234,0.8210526315789474,392.53684210526313,0,0,0.7649174387200438,49
285,286,False,234,0.8181818181818182,391.1643356643357,0,0,0.7649174387200438,49
286,287,True,235,0.818815331010453,391.57491289198606,509,661,0.764940510223529,47
287,288,True,236,0.8194444444444444,390.4895833333333,79,89,0.765014795415122,46
288,289,True,237,0.8200692041522492,390.4186851211073,370,548,0.7646811654117504,47
289,290,True,238,0.8206896551724138,390.57241379310346,435,616,0.7644379053648199,48
290,291,False,238,0.8178694158075601,389.2302405498282,0,0,0.7644379053648199,48
291,292,False,238,0.815068493150685,387.8972602739726,0,0,0.7644379053648199,48
292,293,True,239,0.8156996587030717,388.02389078498294,425,611,0.7641551283774701,49
293,294,False,239,0.8129251700680272,386.7040816326531,0,0,0.7641551283774701,49
294,295,False,239,0.8101694915254237,385.39322033898304,0,0,0.7641551283774701,49
295,296,True,240,0.8108108108108109,384.7804054054054,204,255,0.7642164592209884,49
296,297,False,240,0.8080808080808081,383.4848484848485,0,0,0.7642164592209884,49
297,298,False,240,0.8053691275167785,382.1979865771812,0,0,0.7642164592209884,49
298,299,True,241,0.8060200668896321,381.2341137123746,94,136,0.7641498682719832,48
299,300,True,242,0.8066666666666666,380.35333333333335,117,122,0.7643091102730871,49
300,301,True,243,0.8073089700996677,379.42524916943523,101,139,0.764274051073398,50
301,302,True,244,0.8079470198675497,380.341059602649,656,896,0.764082539513597,51
302,303,True,245,0.8085808580858086,379.43564356435644,106,136,0.7640963951509996,52
303,304,False,245,0.805921052631579,378.1875,0,0,0.7640963951509996,52
304,305,False,245,0.8032786885245902,376.94754098360653,0,0,0.7640963951509996,52
305,306,False,245,0.8006535947712419,375.7156862745098,0,0,0.7640963951509996,52
306,307,True,246,0.8013029315960912,376.5504885993485,632,930,0.7635771562941728,52
307,308,False,246,0.7987012987012987,375.3279220779221,0,0,0.7635771562941728,51
308,309,True,247,0.7993527508090615,375.3203883495146,373,480,0.7636198427643968,52
309,310,False,247,0.7967741935483871,374.10967741935485,0,0,0.7636198427643968,52
310,311,True,248,0.797427652733119,375.3022508038585,745,928,0.7638578029083389,51
311,312,True,249,0.7980769230769231,375.1923076923077,341,475,0.7637153649927908,52
312,313,False,249,0.7955271565495208,373.9936102236422,0,0,0.7637153649927908,51
313,314,True,250,0.7961783439490446,374.78343949044586,622,747,0.7640497584791981,51
314,315,True,251,0.7968253968253968,374.8253968253968,388,454,0.7643159543753804,51
315,316,True,252,0.7974683544303798,375.48417721518985,583,764,0.7643099161309439,50
316,317,False,252,0.7949526813880127,374.29968454258676,0,0,0.7643099161309439,50
317,318,False,252,0.7924528301886793,373.12264150943395,0,0,0.7643099161309439,50
318,319,False,252,0.7899686520376176,371.95297805642633,0,0,0.7643099161309439,50
319,320,True,253,0.790625,371.5375,239,310,0.7643231845299321,49
320,321,True,254,0.7912772585669782,371.208722741433,266,399,0.7640733307256766,48
321,322,True,255,0.7919254658385093,370.99068322981367,301,380,0.7641414690624381,47
322,323,True,256,0.7925696594427245,370.72755417956654,286,375,0.7641379398363815,48
323,324,True,257,0.7932098765432098,371.59567901234567,652,856,0.7641245985707213,48
324,325,True,258,0.7938461538461539,372.44307692307694,647,776,0.7644658894264169,48
325,326,True,259,0.7944785276073619,373.56134969325154,737,1021,0.7641927973945619,49
326,327,True,260,0.7951070336391437,373.3547400611621,306,451,0.7639509417433202,44
327,328,True,261,0.7957317073170732,373.5457317073171,436,538,0.7641068176715643,45
328,329,True,262,0.7963525835866262,373.9179331306991,496,665,0.7640314757193518,46
329,330,True,263,0.796969696969697,374.25757575757575,486,667,0.7638854527461653,45
330,331,True,264,0.797583081570997,373.9154078549849,261,375,0.7637283638270957,46
331,332,True,265,0.7981927710843374,374.93373493975906,712,933,0.7637249368051636,47
332,333,False,265,0.7957957957957958,373.8078078078078,0,0,0.7637249368051636,47
333,334,True,266,0.7964071856287425,374.6047904191617,640,960,0.7631566106326396,48
334,335,True,267,0.7970149253731343,374.5014925373134,340,480,0.762996569927263,49
335,336,False,267,0.7946428571428571,373.38690476190476,0,0,0.762996569927263,49
336,337,False,267,0.7922848664688428,372.27893175074183,0,0,0.762996569927263,49
337,338,True,268,0.7928994082840237,372.9585798816568,602,825,0.7628303268321907,48
338,339,True,269,0.7935103244837758,372.2153392330383,121,167,0.7627916817797122,49
339,340,True,270,0.7941176470588235,371.52941176470586,139,174,0.7628295711197266,49
340,341,True,271,0.7947214076246334,372.6480938416422,753,1005,0.7627476755562759,50
341,342,True,272,0.7953216374269005,372.94152046783626,473,554,0.7630494217872249,49
342,343,True,273,0.7959183673469388,374.59475218658895,940,1140,0.7634660978174969,50
343,344,False,273,0.7936046511627907,373.50581395348837,0,0,0.7634660978174969,50
344,345,False,273,0.7913043478260869,372.4231884057971,0,0,0.7634660978174969,50
345,346,False,273,0.7890173410404624,371.3468208092485,0,0,0.7634660978174969,50
346,347,True,274,0.7896253602305475,371.30547550432277,357,465,0.7634778795671909,51
347,348,True,275,0.7902298850574713,371.0890804597701,296,355,0.7636255048399591,50
348,349,True,276,0.7908309455587392,370.69054441260744,232,263,0.7638095125637635,50
349,350,True,277,0.7914285714285715,371.0942857142857,512,608,0.7640895613704819,50
350,351,True,278,0.792022792022792,370.8176638176638,274,356,0.7641012093460139,50
351,352,True,279,0.7926136363636364,371.56534090909093,634,899,0.7637921267935459,50
352,353,True,280,0.7932011331444759,370.8866855524079,132,148,0.7639027464160059,51
353,354,True,281,0.7937853107344632,370.1949152542373,126,132,0.7640494639077886,52
354,355,True,282,0.7943661971830986,371.74084507042255,919,1257,0.7638097883965366,53
355,356,True,283,0.7949438202247191,371.8370786516854,406,653,0.7632748848231842,53
356,357,True,284,0.7955182072829131,372.88515406162463,746,910,0.7635698266021945,50
357,358,True,285,0.7960893854748603,372.5698324022346,260,368,0.7634496614331423,51
358,359,True,286,0.7966573816155988,372.8774373259053,483,628,0.7634699289930704,51
359,360,True,287,0.7972222222222223,373.09444444444443,451,603,0.7634166581409361,50
