,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
126,127,False,99,0.7795275590551181,367.66141732283467,0,0,0.7682044026191964,50
127,128,True,100,0.78125,365.6640625,112,148,0.7681765960938782,50
128,129,True,101,0.7829457364341085,364.3333333333333,194,261,0.7680704678792633,50
129,130,True,102,0.7846153846153846,362.34615384615387,106,112,0.7683963264440565,50
130,131,True,103,0.7862595419847328,363.4503816793893,507,713,0.7677373581011352,51
131,132,False,103,0.7803030303030303,360.6969696969697,0,0,0.7677373581011352,51
132,133,False,103,0.7744360902255639,357.98496240601503,0,0,0.7677373581011352,50
133,134,True,104,0.7761194029850746,360.089552238806,640,781,0.7683806551268373,50
134,135,False,104,0.7703703703703704,357.4222222222222,0,0,0.7683806551268373,50
135,136,False,104,0.7647058823529411,354.79411764705884,0,0,0.7683806551268373,50
136,137,True,105,0.7664233576642335,355.5036496350365,452,660,0.7675118584238145,50
137,138,True,106,0.7681159420289855,357.731884057971,663,869,0.7674501756676927,51
138,139,False,106,0.762589928057554,355.158273381295,0,0,0.7674501756676927,51
139,140,False,106,0.7571428571428571,352.62142857142857,0,0,0.7674501756676927,51
140,141,True,107,0.7588652482269503,353.3333333333333,453,635,0.7669216914764243,50
141,142,False,107,0.7535211267605634,350.84507042253523,0,0,0.7669216914764243,50
142,143,True,108,0.7552447552447552,352.0,516,709,0.766499162479062,51
143,144,False,108,0.75,349.55555555555554,0,0,0.766499162479062,49
144,145,False,108,0.7448275862068966,347.1448275862069,0,0,0.766499162479062,48
145,146,True,109,0.7465753424657534,346.5,253,304,0.7668020735441234,46
146,147,True,110,0.7482993197278912,346.7687074829932,386,520,0.7666105212500376,42
147,148,True,111,0.75,346.94594594594594,373,525,0.766170787388651,43
148,149,True,112,0.7516778523489933,345.5503355704698,139,211,0.7658337051911349,44
149,150,True,113,0.7533333333333333,343.8,83,123,0.7656674535655428,44
150,151,True,114,0.7549668874172185,346.3774834437086,733,872,0.7666251374129718,45
151,152,True,115,0.756578947368421,345.9671052631579,284,349,0.7668649925627788,46
152,153,True,116,0.7581699346405228,344.5098039215686,123,127,0.7672377403531244,47
153,154,True,117,0.7597402597402597,346.2077922077922,606,771,0.7674458774758176,48
154,155,True,118,0.7612903225806451,344.59354838709675,96,112,0.7675902506323292,48
155,156,True,119,0.7628205128205128,347.2564102564103,760,1016,0.7673087818696884,46
156,157,True,120,0.7643312101910829,350.38853503184714,839,1029,0.7679989948205336,47
157,158,True,121,0.7658227848101266,353.27848101265823,807,1050,0.7680072648220256,47
158,159,True,122,0.7672955974842768,353.4339622641509,378,528,0.7676315106478888,48
159,160,True,123,0.76875,356.05625,773,978,0.7679315225449889,49
160,161,True,124,0.7701863354037267,357.53416149068323,594,779,0.7678752467851235,50
161,162,True,125,0.7716049382716049,359.9753086419753,753,964,0.7680434095458856,51
162,163,False,125,0.7668711656441718,357.76687116564415,0,0,0.7680434095458856,50
163,164,True,126,0.7682926829268293,359.8170731707317,694,969,0.7673901452592429,51
164,165,False,126,0.7636363636363637,357.6363636363636,0,0,0.7673901452592429,50
165,166,True,127,0.7650602409638554,356.03614457831327,92,96,0.7676282259426181,51
166,167,False,127,0.7604790419161677,353.90419161676647,0,0,0.7676282259426181,51
167,168,False,127,0.7559523809523809,351.79761904761904,0,0,0.7676282259426181,51
168,169,True,128,0.757396449704142,352.3313609467456,442,569,0.7676955210025528,51
169,170,False,128,0.7529411764705882,350.25882352941176,0,0,0.7676955210025528,51
170,171,False,128,0.7485380116959064,348.2105263157895,0,0,0.7676955210025528,50
171,172,False,128,0.7441860465116279,346.1860465116279,0,0,0.7676955210025528,50
172,173,False,128,0.7398843930635838,344.1849710982659,0,0,0.7676955210025528,50
173,174,True,129,0.7413793103448276,345.67241379310343,603,776,0.7677883019734995,50
174,175,False,129,0.7371428571428571,343.69714285714286,0,0,0.7677883019734995,50
175,176,True,130,0.7386363636363636,343.8125,364,472,0.7678086537241466,49
176,177,True,131,0.7401129943502824,347.271186440678,956,1347,0.7668325910400838,49
177,178,False,131,0.7359550561797753,345.32022471910113,0,0,0.7668325910400838,49
178,179,True,132,0.7374301675977654,346.8100558659218,612,772,0.7670797859852463,49
179,180,True,133,0.7388888888888889,346.9611111111111,374,441,0.7675187415509401,49
180,181,False,133,0.7348066298342542,345.04419889502765,0,0,0.7675187415509401,49
181,182,True,134,0.7362637362637363,346.55494505494505,620,861,0.7670221692549039,49
182,183,True,135,0.7377049180327869,346.30601092896177,301,358,0.7673418978314304,50
183,184,False,135,0.7336956521739131,344.42391304347825,0,0,0.7673418978314304,50
184,185,False,135,0.7297297297297297,342.56216216216217,0,0,0.7673418978314304,50
185,186,True,136,0.7311827956989247,343.83870967741933,580,763,0.7672761301468471,47
186,187,True,137,0.732620320855615,345.7807486631016,707,972,0.7668160903182961,47
187,188,True,138,0.7340425531914894,345.1063829787234,219,237,0.7672567732169676,47
188,189,True,139,0.7354497354497355,347.5238095238095,802,1073,0.7670084312305859,48
189,190,True,140,0.7368421052631579,349.58947368421053,740,1001,0.7666878282449356,48
190,191,True,141,0.7382198952879581,349.5340314136126,339,472,0.7664252011893419,49
191,192,False,141,0.734375,347.7135416666667,0,0,0.7664252011893419,49
192,193,False,141,0.7305699481865285,345.9119170984456,0,0,0.7664252011893419,49
193,194,False,141,0.7268041237113402,344.12886597938143,0,0,0.7664252011893419,49
194,195,False,141,0.7230769230769231,342.36410256410255,0,0,0.7664252011893419,49
195,196,False,141,0.7193877551020408,340.6173469387755,0,0,0.7664252011893419,49
196,197,True,142,0.7208121827411168,339.24873096446703,71,85,0.766492338746674,50
197,198,True,143,0.7222222222222222,341.4191919191919,769,960,0.7668685906162084,49
198,199,True,144,0.7236180904522613,343.34170854271355,724,901,0.7672397336417639,48
199,200,True,145,0.725,344.585,592,715,0.7677234649318243,49
200,201,True,146,0.7263681592039801,347.1393034825871,858,1262,0.7665055476216632,50
201,202,False,146,0.7227722772277227,345.4207920792079,0,0,0.7665055476216632,50
202,203,False,146,0.7192118226600985,343.7192118226601,0,0,0.7665055476216632,50
203,204,False,146,0.7156862745098039,342.0343137254902,0,0,0.7665055476216632,50
204,205,True,147,0.7170731707317073,344.5219512195122,852,1176,0.7659696765937141,47
205,206,True,148,0.7184466019417476,346.126213592233,675,907,0.7657577352249417,48
206,207,True,149,0.7198067632850241,347.1642512077295,561,754,0.7655832188095923,48
207,208,False,149,0.7163461538461539,345.4951923076923,0,0,0.7655832188095923,48
208,209,False,149,0.7129186602870813,343.8421052631579,0,0,0.7655832188095923,48
209,210,False,149,0.7095238095238096,342.2047619047619,0,0,0.7655832188095923,48
210,211,False,149,0.7061611374407583,340.58293838862556,0,0,0.7655832188095923,48
211,212,False,149,0.7028301886792453,338.97641509433964,0,0,0.7655832188095923,48
212,213,True,150,0.704225352112676,340.5211267605634,668,882,0.7655067599658044,46
213,214,False,150,0.7009345794392523,338.9299065420561,0,0,0.7655067599658044,46
214,215,True,151,0.7023255813953488,338.6232558139535,273,302,0.7659467022966618,47
215,216,True,152,0.7037037037037037,338.22685185185185,253,284,0.7663187706508627,47
216,217,True,153,0.7050691244239631,337.85714285714283,258,337,0.766316163558826,47
217,218,False,153,0.7018348623853211,336.3073394495413,0,0,0.766316163558826,47
218,219,True,154,0.7031963470319634,336.6164383561644,404,474,0.7667401659975454,48
219,220,False,154,0.7,335.0863636363636,0,0,0.7667401659975454,48
220,221,True,155,0.7013574660633484,334.4841628959276,202,267,0.7667119579309845,45
221,222,True,156,0.7027027027027027,335.6126126126126,585,690,0.7672883433055622,46
222,223,True,157,0.7040358744394619,337.17040358744396,683,965,0.7667026960884284,46
223,224,True,158,0.7053571428571429,338.13392857142856,553,795,0.7661309084288359,45
224,225,True,159,0.7066666666666667,337.0933333333333,104,123,0.7662295678176712,45
225,226,True,160,0.7079646017699115,337.91150442477874,522,623,0.7666777098454959,45
226,227,False,160,0.7048458149779736,336.42290748898677,0,0,0.7666777098454959,45
227,228,True,161,0.706140350877193,336.60526315789474,378,538,0.766333489770038,45
228,229,False,161,0.7030567685589519,335.1353711790393,0,0,0.766333489770038,45
229,230,False,161,0.7,333.67826086956524,0,0,0.766333489770038,45
230,231,True,162,0.7012987012987013,332.9134199134199,157,187,0.7664699902326231,46
231,232,False,162,0.6982758620689655,331.4784482758621,0,0,0.7664699902326231,46
232,233,True,163,0.6995708154506438,330.74678111587986,161,181,0.7666915385763319,47
233,234,True,164,0.7008547008547008,332.5683760683761,757,840,0.7678062256425435,46
234,235,True,165,0.7021276595744681,332.83829787234043,396,520,0.7677742331288343,47
235,236,False,165,0.6991525423728814,331.4279661016949,0,0,0.7677742331288343,47
236,237,False,165,0.6962025316455697,330.0295358649789,0,0,0.7677742331288343,47
237,238,True,166,0.6974789915966386,330.10084033613447,347,436,0.7678939703453197,46
238,239,True,167,0.698744769874477,332.510460251046,906,1124,0.7683085996036157,46
239,240,False,167,0.6958333333333333,331.125,0,0,0.7683085996036157,45
240,241,True,168,0.6970954356846473,330.2116182572614,111,135,0.7683788741913682,46
241,242,False,168,0.6942148760330579,328.8471074380165,0,0,0.7683788741913682,46
242,243,True,169,0.6954732510288066,329.2716049382716,432,663,0.7676359694146767,46
243,244,True,170,0.6967213114754098,329.25409836065575,325,399,0.7678148176466091,47
244,245,True,171,0.6979591836734694,330.2612244897959,576,842,0.7671464057492842,47
245,246,True,172,0.6991869918699187,331.5162601626016,639,964,0.7662019203667862,47
246,247,False,172,0.6963562753036437,330.17408906882594,0,0,0.7662019203667862,47
247,248,False,172,0.6935483870967742,328.84274193548384,0,0,0.7662019203667862,47
248,249,False,172,0.6907630522088354,327.52208835341366,0,0,0.7662019203667862,47
249,250,False,172,0.688,326.212,0,0,0.7662019203667862,47
250,251,True,173,0.6892430278884463,326.1434262948207,309,435,0.7659745679451312,48
251,252,False,173,0.6865079365079365,324.8492063492063,0,0,0.7659745679451312,48
252,253,False,173,0.6837944664031621,323.5652173913044,0,0,0.7659745679451312,48
253,254,False,173,0.6811023622047244,322.29133858267716,0,0,0.7659745679451312,48
254,255,False,173,0.6784313725490196,321.02745098039213,0,0,0.7659745679451312,46
255,256,True,174,0.6796875,322.5078125,700,1093,0.7647037030176167,46
256,257,False,174,0.6770428015564203,321.25291828793775,0,0,0.7647037030176167,45
257,258,False,174,0.6744186046511628,320.0077519379845,0,0,0.7647037030176167,45
258,259,True,175,0.6756756756756757,319.5907335907336,212,239,0.7649738921491613,46
259,260,False,175,0.6730769230769231,318.3615384615385,0,0,0.7649738921491613,46
260,261,False,175,0.6704980842911877,317.1417624521073,0,0,0.7649738921491613,46
261,262,False,175,0.6679389312977099,315.9312977099237,0,0,0.7649738921491613,46
262,263,False,175,0.6653992395437263,314.7300380228137,0,0,0.7649738921491613,46
263,264,False,175,0.6628787878787878,313.5378787878788,0,0,0.7649738921491613,46
264,265,True,176,0.6641509433962264,314.24905660377357,502,607,0.765320001470426,46
265,266,False,176,0.6616541353383458,313.0676691729323,0,0,0.765320001470426,46
266,267,False,176,0.6591760299625468,311.8951310861423,0,0,0.765320001470426,45
267,268,False,176,0.6567164179104478,310.7313432835821,0,0,0.765320001470426,45
268,269,True,177,0.6579925650557621,310.8736059479554,349,451,0.7653551522473299,45
269,270,False,177,0.6555555555555556,309.72222222222223,0,0,0.7653551522473299,45
270,271,True,178,0.6568265682656826,308.8708487084871,79,84,0.7654896796437031,46
271,272,False,178,0.6544117647058824,307.7352941176471,0,0,0.7654896796437031,46
272,273,True,179,0.6556776556776557,309.8791208791209,893,1253,0.7648915009041591,46
273,274,True,180,0.656934306569343,309.0985401459854,96,102,0.7650539285649762,45
274,275,True,181,0.6581818181818182,310.78909090909093,774,1133,0.764224080118031,46
275,276,False,181,0.6557971014492754,309.6630434782609,0,0,0.764224080118031,46
276,277,True,182,0.6570397111913358,308.913357400722,102,110,0.7643842958595739,46
277,278,True,183,0.658273381294964,309.8093525179856,558,750,0.7642486356981233,44
278,279,True,184,0.6594982078853047,310.39426523297493,473,625,0.7642075538298624,45
279,280,True,185,0.6607142857142857,309.97857142857146,194,281,0.7640249645689738,46
280,281,False,185,0.6583629893238434,308.87544483985766,0,0,0.7640249645689738,45
281,282,True,186,0.6595744680851063,308.5921985815603,229,347,0.7637080071611613,46
282,283,True,187,0.6607773851590106,309.4946996466431,564,747,0.763651423340163,46
283,284,True,188,0.6619718309859155,310.2781690140845,532,769,0.7631729370193308,47
284,285,False,188,0.6596491228070176,309.18947368421055,0,0,0.7631729370193308,47
285,286,True,189,0.6608391608391608,308.75174825174827,184,184,0.7635497371333703,47
286,287,True,190,0.662020905923345,309.1567944250871,425,546,0.7636194639998622,43
287,288,True,191,0.6631944444444444,309.59375,435,614,0.7633295664680502,43
288,289,True,192,0.6643598615916955,308.9273356401384,117,117,0.763566388710712,43
289,290,True,193,0.6655172413793103,308.1862068965517,94,115,0.7636192754613808,44
290,291,True,194,0.6666666666666666,309.0790378006873,568,667,0.7641176820410001,44
291,292,True,195,0.6678082191780822,309.2431506849315,357,472,0.7640866820670339,45
292,293,True,196,0.6689419795221843,309.00341296928326,239,305,0.7641369298808278,45
293,294,True,197,0.6700680272108843,309.3741496598639,418,481,0.7645610053377043,45
294,295,True,198,0.6711864406779661,310.85084745762714,745,977,0.7645445298560971,46
295,296,True,199,0.6722972972972973,310.47635135135135,200,234,0.7647200772200772,47
296,297,True,200,0.6734006734006734,310.67676767676767,370,481,0.7647380591262836,47
297,298,True,201,0.674496644295302,309.9731543624161,101,120,0.7648144928256208,48
298,299,True,202,0.6755852842809364,311.1304347826087,656,903,0.7645299145299145,49
299,300,True,203,0.6766666666666666,310.44666666666666,106,121,0.7646406843950379,50
300,301,True,204,0.6777408637873754,311.01993355481727,483,658,0.7644762736916029,50
301,302,True,205,0.6788079470198676,310.6920529801325,212,224,0.7648084901738628,51
302,303,True,206,0.6798679867986799,310.3399339933993,204,306,0.7645643106294059,52
303,304,False,206,0.6776315789473685,309.31907894736844,0,0,0.7645643106294059,52
304,305,True,207,0.6786885245901639,310.8,761,978,0.7646712431534198,52
305,306,False,207,0.6764705882352942,309.7843137254902,0,0,0.7646712431534198,52
306,307,True,208,0.6775244299674267,310.18892508143324,434,508,0.7650371560554328,52
307,308,True,209,0.6785714285714286,310.28246753246754,339,406,0.7652645318343062,53
308,309,True,210,0.6796116504854369,310.8802588996764,495,634,0.7653427877146158,54
309,310,False,210,0.6774193548387096,309.8774193548387,0,0,0.7653427877146158,54
310,311,False,210,0.6752411575562701,308.88102893890675,0,0,0.7653427877146158,54
311,312,False,210,0.6730769230769231,307.89102564102564,0,0,0.7653427877146158,54
312,313,False,210,0.670926517571885,306.9073482428115,0,0,0.7653427877146158,54
313,314,False,210,0.6687898089171974,305.9299363057325,0,0,0.7653427877146158,54
314,315,True,211,0.6698412698412698,306.03809523809525,340,424,0.7654658207544922,52
315,316,True,212,0.6708860759493671,306.9145569620253,583,855,0.7649021247062164,53
316,317,False,212,0.668769716088328,305.94637223974763,0,0,0.7649021247062164,53
317,318,True,213,0.6698113207547169,306.0566037735849,341,388,0.7652497994999292,54
318,319,True,214,0.670846394984326,305.8181818181818,230,301,0.7652471309900144,55
319,320,False,214,0.66875,304.8625,0,0,0.7652471309900144,55
320,321,False,214,0.6666666666666666,303.91277258566976,0,0,0.7652471309900144,53
321,322,True,215,0.6677018633540373,303.85714285714283,286,318,0.7655808639994992,54
322,323,False,215,0.6656346749226006,302.91640866873064,0,0,0.7655808639994992,54
323,324,False,215,0.6635802469135802,301.98148148148147,0,0,0.7655808639994992,54
324,325,False,215,0.6615384615384615,301.0523076923077,0,0,0.7655808639994992,54
325,326,True,216,0.6625766871165644,300.9539877300613,269,353,0.7655711097585717,54
326,327,False,216,0.6605504587155964,300.0336391437309,0,0,0.7655711097585717,53
327,328,True,217,0.6615853658536586,300.2560975609756,373,509,0.7654415022189751,53
328,329,True,218,0.662613981762918,300.15197568389056,266,406,0.7650946393014589,54
329,330,False,218,0.6606060606060606,299.24242424242425,0,0,0.7650946393014589,54
330,331,True,219,0.6616314199395771,298.7039274924471,121,144,0.7651784263193332,54
331,332,True,220,0.6626506024096386,298.7259036144578,306,408,0.765130650126137,55
332,333,True,221,0.6636636636636637,298.9009009009009,357,412,0.7654518468388793,55
333,334,False,221,0.6616766467065869,298.0059880239521,0,0,0.7654518468388793,54
334,335,True,222,0.6626865671641791,298.9134328358209,602,775,0.7655189285059018,53
335,336,True,223,0.6636904761904762,299.54761904761904,512,679,0.7654597032406245,53
336,337,True,224,0.6646884272997032,300.893175074184,753,976,0.7655043295108823,52
337,338,True,225,0.665680473372781,302.4881656804734,840,1078,0.7656150545525344,52
338,339,False,225,0.6637168141592921,301.5958702064897,0,0,0.7656150545525344,52
339,340,False,225,0.6617647058823529,300.70882352941175,0,0,0.7656150545525344,52
340,341,False,225,0.6598240469208211,299.82697947214075,0,0,0.7656150545525344,52
341,342,False,225,0.6578947368421053,298.9502923976608,0,0,0.7656150545525344,52
342,343,False,225,0.6559766763848397,298.07871720116617,0,0,0.7656150545525344,52
343,344,True,226,0.6569767441860465,298.625,486,705,0.7652146060217809,51
344,345,False,226,0.6550724637681159,297.7594202898551,0,0,0.7652146060217809,51
345,346,True,227,0.6560693641618497,297.7543352601156,296,409,0.7650885596524452,52
346,347,True,228,0.6570605187319885,297.2968299711816,139,174,0.7651321303280452,52
347,348,True,229,0.6580459770114943,297.9367816091954,520,610,0.7655254394967476,53
348,349,False,229,0.6561604584527221,297.0830945558739,0,0,0.7655254394967476,53
349,350,False,229,0.6542857142857142,296.2342857142857,0,0,0.7655254394967476,53
350,351,False,229,0.6524216524216524,295.3903133903134,0,0,0.7655254394967476,53
351,352,True,230,0.6534090909090909,295.21022727272725,232,276,0.7656780753785506,53
352,353,True,231,0.6543909348441926,294.728045325779,125,144,0.765786587565049,53
353,354,True,232,0.655367231638418,295.2598870056497,483,718,0.7652972315982925,54
354,355,False,232,0.6535211267605634,294.4281690140845,0,0,0.7652972315982925,54
355,356,True,233,0.6544943820224719,294.4269662921348,294,402,0.7651975850312822,55
356,357,False,233,0.6526610644257703,293.6022408963585,0,0,0.7651975850312822,55
357,358,False,233,0.6508379888268156,292.78212290502796,0,0,0.7651975850312822,55
358,359,False,233,0.649025069637883,291.966573816156,0,0,0.7651975850312822,55
359,360,True,234,0.65,291.52222222222224,132,161,0.765261776287006,56
