,place_id,result,success,acceptance_ratio,aver_revenue,revenue,cost,revenue_to_cost,inservice
38,39,True,39,1.0,428.61538461538464,218,286,0.7684104072814195,33
39,40,True,40,1.0,438.5,824,1043,0.7693994823880335,34
40,41,True,41,1.0,439.6585365853659,486,744,0.7657278790195828,33
41,42,True,42,1.0,434.85714285714283,238,330,0.7651124795777303,33
42,43,True,43,1.0,440.3488372093023,671,932,0.7634157158408257,33
43,44,True,44,1.0,433.3636363636364,133,153,0.7640647539669819,32
44,45,True,45,1.0,430.73333333333335,315,444,0.7631102362204725,33
45,46,True,46,1.0,435.45652173913044,648,835,0.7635220125786164,34
46,47,True,47,1.0,439.36170212765956,619,734,0.7656939448996997,35
47,48,True,48,1.0,432.75,122,174,0.7652801827358804,36
48,49,True,49,1.0,439.6530612244898,771,1041,0.764369855237014,37
49,50,True,50,1.0,448.08,861,1154,0.7636512373031563,36
50,51,True,51,1.0,451.3921568627451,617,827,0.763169235869385,35
51,52,True,52,1.0,458.4807692307692,820,986,0.7653365863054156,36
52,53,True,53,1.0,466.0,857,1155,0.7645019501021482,37
53,54,True,54,1.0,464.0740740740741,362,467,0.764653830897385,38
54,55,True,55,1.0,459.6909090909091,223,324,0.7639060942079342,39
55,56,True,56,1.0,462.19642857142856,600,790,0.7638032283766636,39
56,57,True,57,1.0,466.9122807017544,731,995,0.7629723066337939,40
57,58,True,58,1.0,466.58620689655174,448,596,0.7627825694796776,41
58,59,True,59,1.0,460.6779661016949,118,118,0.7635689403303741,42
59,60,True,60,1.0,457.6166666666667,277,333,0.7642016198613933,43
60,61,True,61,1.0,460.8196721311475,653,872,0.7638379391864352,44
61,62,True,62,1.0,458.61290322580646,324,384,0.7646631706333199,44
62,63,True,63,1.0,464.06349206349205,802,1049,0.7646597269446043,45
63,64,True,64,1.0,465.8125,576,713,0.7654504839910647,46
64,65,False,64,0.9846153846153847,458.6461538461538,0,0,0.7654504839910647,46
65,66,True,65,0.9848484848484849,463.5,779,1051,0.7648132406620332,41
66,67,True,66,0.9850746268656716,469.7014925373134,879,1153,0.764744477655464,42
67,68,True,67,0.9852941176470589,464.0735294117647,87,87,0.7652407973228575,42
68,69,True,68,0.9855072463768116,470.2463768115942,890,1194,0.7646823152337858,39
69,70,True,69,0.9857142857142858,470.27142857142854,472,598,0.7650244015802928,36
70,71,True,70,0.9859154929577465,475.2957746478873,827,1181,0.7632942028002081,36
71,72,True,71,0.9861111111111112,470.80555555555554,152,183,0.7635716538270938,35
72,73,True,72,0.9863013698630136,469.8082191780822,398,565,0.7628283547231922,36
73,74,True,73,0.9864864864864865,472.7972972972973,691,976,0.7616632197670622,37
74,75,True,74,0.9866666666666667,470.18666666666667,277,320,0.7623824451410658,37
75,76,True,75,0.9868421052631579,471.32894736842104,557,751,0.7620516529804706,38
76,77,True,76,0.987012987012987,468.93506493506493,287,330,0.7628020956565827,38
77,78,True,77,0.9871794871794872,468.71794871794873,452,624,0.762301918265221,39
78,79,True,78,0.9873417721518988,466.0632911392405,259,303,0.7628825394194311,39
79,80,True,79,0.9875,463.9625,298,385,0.7629707284986023,40
80,81,True,80,0.9876543209876543,463.14814814814815,398,557,0.7624225180367848,38
81,82,True,81,0.9878048780487805,459.4268292682927,158,190,0.7626885312278571,39
82,83,True,82,0.9879518072289156,464.3975903614458,872,1155,0.7625123639960435,40
83,84,True,83,0.9880952380952381,461.8333333333333,249,327,0.7625056508835033,39
84,85,True,84,0.9882352941176471,460.1764705882353,321,459,0.761940938133084,39
85,86,True,85,0.9883720930232558,458.3837209302326,306,396,0.7620235057604577,40
86,87,True,86,0.9885057471264368,458.4597701149425,465,575,0.7625365629839218,41
87,88,True,87,0.9886363636363636,458.15909090909093,432,646,0.7613921779691425,40
88,89,True,88,0.9887640449438202,454.97752808988764,175,230,0.7613899178308858,41
89,90,True,89,0.9888888888888889,451.74444444444447,164,186,0.7618092900372876,42
90,91,True,90,0.989010989010989,451.3736263736264,418,518,0.7622432126486908,43
91,92,True,91,0.9891304347826086,454.55434782608694,744,942,0.7627168104470262,44
92,93,True,92,0.989247311827957,450.63440860215053,90,93,0.763063981646699,44
93,94,True,93,0.9893617021276596,451.4468085106383,527,718,0.7626887131560028,43
94,95,True,94,0.9894736842105263,451.3578947368421,443,544,0.7631888082016233,44
95,96,True,95,0.9895833333333334,453.4479166666667,652,904,0.7625245235426009,43
96,97,True,96,0.9896907216494846,456.92783505154637,791,1020,0.7627521167481242,44
97,98,True,97,0.9897959183673469,459.42857142857144,702,940,0.7624983064625389,44
98,99,True,98,0.98989898989899,460.7878787878788,594,768,0.7626387588605056,43
99,100,True,99,0.99,457.59,141,152,0.7630569637139808,44
100,101,True,100,0.9900990099009901,454.7029702970297,166,241,0.7627597203075952,45
101,102,True,101,0.9901960784313726,456.34313725490193,622,887,0.7618665706429226,46
102,103,True,102,0.9902912621359223,454.36893203883494,253,348,0.7616691621639217,47
103,104,True,103,0.9903846153846154,456.52884615384613,679,821,0.7625311169999197,47
104,105,False,103,0.9809523809523809,452.18095238095236,0,0,0.7625311169999197,47
105,106,True,104,0.9811320754716981,451.8207547169811,414,556,0.7623724550707566,47
106,107,True,105,0.9813084112149533,450.6448598130841,326,442,0.7621990737081706,48
107,108,True,106,0.9814814814814815,450.0833333333333,390,520,0.7620996190207422,46
108,109,True,107,0.981651376146789,448.9908256880734,331,400,0.762507205957964,47
109,110,True,108,0.9818181818181818,452.07272727272726,788,1165,0.7609720266878864,48
110,111,True,109,0.9819819819819819,448.9549549549549,106,132,0.7610568112400733,49
111,112,False,109,0.9732142857142857,444.94642857142856,0,0,0.7610568112400733,49
112,113,True,110,0.9734513274336283,443.6725663716814,301,409,0.7609009091047064,48
113,114,True,111,0.9736842105263158,441.6578947368421,214,235,0.7614330651503236,49
114,115,True,112,0.9739130434782609,443.2260869565217,622,877,0.7607498395546335,50
115,116,False,112,0.9655172413793104,439.4051724137931,0,0,0.7607498395546335,50
116,117,True,113,0.9658119658119658,441.9059829059829,732,925,0.7611665636133439,50
117,118,False,113,0.9576271186440678,438.16101694915255,0,0,0.7611665636133439,50
118,119,True,114,0.957983193277311,436.5378151260504,245,285,0.7615780445969125,46
119,120,True,115,0.9583333333333334,434.6,204,286,0.7613764106457217,47
120,121,True,116,0.9586776859504132,435.87603305785126,589,818,0.7608886965303325,47
121,122,True,117,0.9590163934426229,438.9672131147541,813,1139,0.7601271751781304,48
122,123,True,118,0.959349593495935,438.4959349593496,381,496,0.760183227625088,49
123,124,True,119,0.9596774193548387,440.46774193548384,683,858,0.7606116310160428,49
124,125,True,120,0.96,441.016,509,677,0.7605297647789198,50
125,126,True,121,0.9603174603174603,443.07142857142856,700,902,0.7607205635875564,50
126,127,True,122,0.9606299212598425,443.21259842519686,461,645,0.7603198616814351,49
127,128,True,123,0.9609375,443.703125,506,624,0.7607426060865838,50
128,129,True,124,0.9612403100775194,444.83720930232556,590,926,0.7592283877113598,48
129,130,False,124,0.9538461538461539,441.4153846153846,0,0,0.7592283877113598,48
130,131,True,125,0.9541984732824428,439.3358778625954,169,196,0.7594948401910845,49
131,132,True,126,0.9545454545454546,437.1969696969697,157,167,0.759892027124893,50
132,133,False,126,0.9473684210526315,433.90977443609023,0,0,0.759892027124893,50
133,134,True,127,0.9477611940298507,436.9179104477612,837,1056,0.7603407747951325,50
134,135,True,128,0.9481481481481482,440.5407407407407,926,1349,0.7590682833439694,48
135,136,False,128,0.9411764705882353,437.3014705882353,0,0,0.7590682833439694,48
136,137,False,128,0.9343065693430657,434.1094890510949,0,0,0.7590682833439694,48
137,138,False,128,0.927536231884058,430.963768115942,0,0,0.7590682833439694,48
138,139,False,128,0.920863309352518,427.863309352518,0,0,0.7590682833439694,48
139,140,True,129,0.9214285714285714,428.6714285714286,541,720,0.7589983558871886,49
140,141,True,130,0.9219858156028369,431.64539007092196,848,1172,0.7584805961965055,48
141,142,False,130,0.9154929577464789,428.6056338028169,0,0,0.7584805961965055,48
142,143,False,130,0.9090909090909091,425.6083916083916,0,0,0.7584805961965055,48
143,144,True,131,0.9097222222222222,424.81944444444446,312,363,0.7589355499038521,48
144,145,False,131,0.903448275862069,421.88965517241377,0,0,0.7589355499038521,48
145,146,False,131,0.8972602739726028,419.0,0,0,0.7589355499038521,48
146,147,False,131,0.891156462585034,416.1496598639456,0,0,0.7589355499038521,48
147,148,True,132,0.8918918918918919,414.68243243243245,199,251,0.7590407638270505,49
148,149,True,133,0.8926174496644296,417.3758389261745,816,1047,0.7593006361183351,49
149,150,False,133,0.8866666666666667,414.5933333333333,0,0,0.7593006361183351,48
150,151,False,133,0.8807947019867549,411.8476821192053,0,0,0.7593006361183351,48
151,152,False,133,0.875,409.1381578947368,0,0,0.7593006361183351,48
152,153,True,134,0.8758169934640523,408.6732026143791,338,422,0.7595141208624354,48
153,154,True,135,0.8766233766233766,409.5974025974026,551,744,0.7593446412018924,48
154,155,False,135,0.8709677419354839,406.9548387096774,0,0,0.7593446412018924,48
155,156,False,135,0.8653846153846154,404.34615384615387,0,0,0.7593446412018924,48
156,157,True,136,0.8662420382165605,402.64331210191085,137,170,0.7594396857242398,48
157,158,True,137,0.8670886075949367,404.2911392405063,663,892,0.759268283985689,47
158,159,True,138,0.8679245283018868,405.02515723270443,521,719,0.7589746611667649,48
159,160,False,138,0.8625,402.49375,0,0,0.7589746611667649,48
160,161,True,139,0.8633540372670807,401.8074534161491,292,381,0.7590078727223663,47
161,162,True,140,0.8641975308641975,405.2037037037037,952,1272,0.7588522941400876,47
162,163,False,140,0.8588957055214724,402.7177914110429,0,0,0.7588522941400876,47
163,164,True,141,0.8597560975609756,402.5487804878049,375,489,0.7588973698730918,47
164,165,False,141,0.8545454545454545,400.1090909090909,0,0,0.7588973698730918,47
165,166,False,141,0.8493975903614458,397.69879518072287,0,0,0.7588973698730918,47
166,167,True,142,0.8502994011976048,396.47305389221555,193,259,0.7588566320156789,48
167,168,False,142,0.8452380952380952,394.11309523809524,0,0,0.7588566320156789,47
168,169,True,143,0.8461538461538461,395.43195266272187,617,757,0.7593400599945459,47
169,170,False,143,0.8411764705882353,393.1058823529412,0,0,0.7593400599945459,47
170,171,False,143,0.8362573099415205,390.8070175438597,0,0,0.7593400599945459,47
171,172,False,143,0.8313953488372093,388.5348837209302,0,0,0.7593400599945459,47
172,173,True,144,0.8323699421965318,389.28323699421964,518,744,0.7588110690463313,44
173,174,True,145,0.8333333333333334,390.2241379310345,553,662,0.7593777260831637,45
174,175,True,146,0.8342857142857143,389.92571428571426,338,450,0.7593363304549097,45
175,176,True,147,0.8352272727272727,391.15909090909093,607,782,0.7594819407364914,46
176,177,False,147,0.8305084745762712,388.9491525423729,0,0,0.7594819407364914,46
177,178,True,148,0.8314606741573034,389.3314606741573,457,615,0.759371473027909,46
178,179,True,149,0.8324022346368715,391.268156424581,736,948,0.7595462481970306,44
179,180,True,150,0.8333333333333334,394.35555555555555,947,1197,0.7599511808663255,43
180,181,True,151,0.8342541436464088,394.62983425414365,444,543,0.7602848353894134,44
181,182,True,152,0.8351648351648352,397.54945054945057,926,1351,0.7592235047219308,45
182,183,False,152,0.8306010928961749,395.37704918032784,0,0,0.7592235047219308,44
183,184,False,152,0.8260869565217391,393.2282608695652,0,0,0.7592235047219308,44
184,185,True,153,0.827027027027027,395.4918918918919,812,1049,0.7593851518957124,44
185,186,True,154,0.8279569892473119,394.31720430107526,177,230,0.7594093954172232,44
186,187,True,155,0.8288770053475936,393.73262032085563,285,357,0.7595526945613601,45
187,188,True,156,0.8297872340425532,394.54787234042556,547,725,0.7595150571876184,46
188,189,True,157,0.8306878306878307,396.6984126984127,801,1108,0.7591045773471433,47
189,190,True,158,0.8315789473684211,395.3421052631579,139,169,0.7592128403646728,47
190,191,True,159,0.8324607329842932,394.65968586387436,265,331,0.7593508547482094,47
191,192,True,160,0.8333333333333334,393.9739583333333,263,353,0.7593001545843288,47
192,193,False,160,0.8290155440414507,391.9326424870466,0,0,0.7593001545843288,47
193,194,False,160,0.8247422680412371,389.91237113402065,0,0,0.7593001545843288,47
194,195,True,161,0.8256410256410256,391.6820512820513,735,1038,0.7587721041128551,47
195,196,False,161,0.8214285714285714,389.68367346938777,0,0,0.7587721041128551,47
196,197,False,161,0.817258883248731,387.70558375634516,0,0,0.7587721041128551,47
197,198,False,161,0.8131313131313131,385.74747474747477,0,0,0.7587721041128551,47
198,199,True,162,0.8140703517587939,386.5427135678392,544,759,0.7584574882418482,48
199,200,True,163,0.815,385.105,99,109,0.7586183121897407,48
200,201,True,164,0.8159203980099502,386.7363184079602,713,991,0.7582399360118612,49
201,202,False,164,0.8118811881188119,384.8217821782178,0,0,0.7582399360118612,49
202,203,True,165,0.812807881773399,383.5960591133005,136,157,0.758405080057657,50
203,204,False,165,0.8088235294117647,381.7156862745098,0,0,0.758405080057657,49
204,205,False,165,0.8048780487804879,379.8536585365854,0,0,0.758405080057657,49
205,206,False,165,0.8009708737864077,378.00970873786406,0,0,0.758405080057657,49
206,207,False,165,0.7971014492753623,376.1835748792271,0,0,0.758405080057657,49
207,208,True,166,0.7980769230769231,374.96153846153845,122,141,0.7585516013888753,48
208,209,True,167,0.7990430622009569,375.95215311004785,582,728,0.758839152059491,47
209,210,False,167,0.7952380952380952,374.16190476190474,0,0,0.758839152059491,47
210,211,True,168,0.7962085308056872,374.97630331753555,546,669,0.7592070163317789,47
211,212,True,169,0.7971698113207547,374.95754716981133,371,559,0.7586973743235376,48
212,213,False,169,0.7934272300469484,373.19718309859155,0,0,0.7586973743235376,48
213,214,True,170,0.794392523364486,372.9299065420561,316,341,0.7592423464048557,48
214,215,True,171,0.7953488372093023,372.6232558139535,307,412,0.7591873092887061,49
215,216,False,171,0.7916666666666666,370.89814814814815,0,0,0.7591873092887061,49
216,217,False,171,0.7880184331797235,369.1889400921659,0,0,0.7591873092887061,49
217,218,False,171,0.7844036697247706,367.4954128440367,0,0,0.7591873092887061,49
218,219,False,171,0.7808219178082192,365.8173515981735,0,0,0.7591873092887061,49
219,220,True,172,0.7818181818181819,366.3454545454546,482,648,0.7590935633959349,49
220,221,False,172,0.7782805429864253,364.6877828054299,0,0,0.7590935633959349,49
221,222,True,173,0.7792792792792793,363.5045045045045,102,102,0.759324776995747,50
222,223,False,173,0.7757847533632287,361.8744394618834,0,0,0.759324776995747,50
223,224,True,174,0.7767857142857143,361.9732142857143,384,498,0.7593796242530954,49
224,225,True,175,0.7777777777777778,364.5733333333333,947,1219,0.759577009620994,49
225,226,False,175,0.7743362831858407,362.96017699115043,0,0,0.759577009620994,49
226,227,False,175,0.7709251101321586,361.3612334801762,0,0,0.759577009620994,49
227,228,True,176,0.7719298245614035,362.859649122807,703,940,0.7594760081885196,49
228,229,False,176,0.7685589519650655,361.27510917030565,0,0,0.7594760081885196,49
229,230,False,176,0.7652173913043478,359.704347826087,0,0,0.7594760081885196,49
230,231,False,176,0.7619047619047619,358.1471861471861,0,0,0.7594760081885196,49
231,232,False,176,0.7586206896551724,356.6034482758621,0,0,0.7594760081885196,49
232,233,True,177,0.759656652360515,356.931330472103,433,498,0.7599766062633074,49
233,234,False,177,0.7564102564102564,355.4059829059829,0,0,0.7599766062633074,49
234,235,True,178,0.7574468085106383,355.3191489361702,335,483,0.7596848445148024,49
235,236,False,178,0.7542372881355932,353.8135593220339,0,0,0.7596848445148024,49
236,237,False,178,0.7510548523206751,352.32067510548524,0,0,0.7596848445148024,49
237,238,False,178,0.7478991596638656,350.84033613445376,0,0,0.7596848445148024,49
238,239,True,179,0.7489539748953975,350.255230125523,211,269,0.7597451512483777,47
239,240,True,180,0.75,351.6958333333333,696,1020,0.7590352778252385,48
240,241,True,181,0.7510373443983402,350.7593360995851,126,145,0.7591784315838632,48
241,242,True,182,0.7520661157024794,351.6735537190083,572,729,0.7593440224131623,48
242,243,True,183,0.7530864197530864,350.83539094650206,148,178,0.7594583760188856,49
243,244,False,183,0.75,349.3975409836066,0,0,0.7594583760188856,49
244,245,False,183,0.746938775510204,347.9714285714286,0,0,0.7594583760188856,49
245,246,False,183,0.7439024390243902,346.5569105691057,0,0,0.7594583760188856,48
246,247,False,183,0.7408906882591093,345.15384615384613,0,0,0.7594583760188856,47
247,248,True,184,0.7419354838709677,345.4475806451613,418,505,0.759764100744945,45
248,249,True,185,0.7429718875502008,344.714859437751,163,167,0.7600839480372276,46
249,250,True,186,0.744,345.568,558,727,0.760131627571401,47
250,251,True,187,0.7450199203187251,346.3784860557769,549,746,0.7599737762237763,45
251,252,True,188,0.746031746031746,348.33730158730157,840,1213,0.7592658265073997,46
252,253,False,188,0.7430830039525692,346.9604743083004,0,0,0.7592658265073997,46
253,254,True,189,0.7440944881889764,346.8307086614173,314,369,0.7595575175458261,47
254,255,True,190,0.7450980392156863,346.6745098039216,307,379,0.7597218999492957,46
255,256,True,191,0.74609375,346.453125,290,353,0.7599088369861371,47
256,257,False,191,0.7431906614785992,345.10505836575874,0,0,0.7599088369861371,46
257,258,True,192,0.7441860465116279,346.4031007751938,680,899,0.7598819858348992,47
258,259,True,193,0.7451737451737451,346.5984555984556,397,469,0.7602259446825088,47
259,260,True,194,0.7461538461538462,348.1807692307692,758,1076,0.7597223854042532,46
260,261,True,195,0.7471264367816092,347.1264367816092,73,83,0.7598057715047677,47
261,262,False,195,0.7442748091603053,345.80152671755724,0,0,0.7598057715047677,47
262,263,False,195,0.7414448669201521,344.48669201520914,0,0,0.7598057715047677,47
263,264,True,196,0.7424242424242424,343.96590909090907,207,269,0.7598276294870722,47
264,265,True,197,0.7433962264150943,343.94716981132075,339,436,0.7598919513781202,48
265,266,False,197,0.7406015037593985,342.65413533834584,0,0,0.7598919513781202,48
266,267,True,198,0.7415730337078652,343.4456928838951,554,708,0.7600245329620237,48
267,268,False,198,0.7388059701492538,342.1641791044776,0,0,0.7600245329620237,48
268,269,False,198,0.7360594795539034,340.8921933085502,0,0,0.7600245329620237,48
269,270,True,199,0.737037037037037,342.1296296296296,675,898,0.7599628142687903,48
270,271,False,199,0.7343173431734318,340.8671586715867,0,0,0.7599628142687903,48
271,272,True,200,0.7352941176470589,340.72058823529414,301,375,0.7600941546991232,48
272,273,True,201,0.7362637362637363,340.7802197802198,357,498,0.7599183173371452,48
273,274,False,201,0.7335766423357665,339.536496350365,0,0,0.7599183173371452,48
274,275,False,201,0.730909090909091,338.3018181818182,0,0,0.7599183173371452,48
275,276,False,201,0.7282608695652174,337.07608695652175,0,0,0.7599183173371452,48
276,277,False,201,0.7256317689530686,335.85920577617327,0,0,0.7599183173371452,48
277,278,False,201,0.7230215827338129,334.65107913669067,0,0,0.7599183173371452,48
278,279,False,201,0.7204301075268817,333.4516129032258,0,0,0.7599183173371452,48
279,280,True,202,0.7214285714285714,334.3107142857143,574,765,0.759858754769056,47
280,281,True,203,0.7224199288256228,335.05338078291817,543,691,0.7600035517956749,46
281,282,True,204,0.723404255319149,334.9574468085106,308,365,0.7602498269561998,46
282,283,True,205,0.7243816254416962,335.80212014134275,574,701,0.7605784852777577,46
283,284,False,205,0.721830985915493,334.61971830985914,0,0,0.7605784852777577,46
284,285,False,205,0.7192982456140351,333.4456140350877,0,0,0.7605784852777577,46
285,286,True,206,0.7202797202797203,333.46853146853147,340,396,0.760888122990514,46
286,287,True,207,0.7212543554006968,334.4634146341463,619,748,0.7612835174596125,46
287,288,False,207,0.71875,333.3020833333333,0,0,0.7612835174596125,46
288,289,False,207,0.7162629757785467,332.14878892733566,0,0,0.7612835174596125,46
289,290,False,207,0.7137931034482758,331.00344827586207,0,0,0.7612835174596125,46
290,291,False,207,0.711340206185567,329.8659793814433,0,0,0.7612835174596125,46
291,292,True,208,0.7123287671232876,329.53767123287673,234,337,0.761105134938463,45
292,293,True,209,0.7133105802047781,328.8873720136519,139,173,0.761163023988752,46
293,294,True,210,0.7142857142857143,328.86394557823127,322,416,0.7612051930056607,46
294,295,True,211,0.7152542372881356,330.9559322033898,946,1439,0.76004234913122,43
295,296,True,212,0.7162162162162162,331.8344594594595,591,778,0.7600399275732392,44
296,297,True,213,0.7171717171717171,331.037037037037,95,100,0.7601868031608084,45
297,298,True,214,0.7181208053691275,332.6845637583893,822,992,0.7607077636081826,46
298,299,False,214,0.7157190635451505,331.571906354515,0,0,0.7607077636081826,46
299,300,False,214,0.7133333333333334,330.46666666666664,0,0,0.7607077636081826,46
300,301,True,215,0.7142857142857143,330.59468438538204,369,541,0.7603826785973545,47
301,302,True,216,0.7152317880794702,331.5298013245033,613,767,0.7606089612106295,47
302,303,True,217,0.7161716171617162,332.7656765676568,706,914,0.760690466849745,46
303,304,True,218,0.7171052631578947,334.3519736842105,815,1245,0.7597034224510998,46
304,305,False,218,0.7147540983606557,333.25573770491803,0,0,0.7597034224510998,46
305,306,False,218,0.7124183006535948,332.1666666666667,0,0,0.7597034224510998,46
306,307,False,218,0.7100977198697068,331.08469055374593,0,0,0.7597034224510998,46
307,308,True,219,0.711038961038961,331.89935064935065,582,684,0.7601671661324985,46
308,309,True,220,0.7119741100323624,333.5145631067961,831,1177,0.7596974656110399,44
309,310,False,220,0.7096774193548387,332.43870967741935,0,0,0.7596974656110399,44
310,311,True,221,0.7106109324758842,332.6977491961415,413,542,0.7597065993127552,44
311,312,True,222,0.7115384615384616,333.07371794871796,450,691,0.7591590143695165,45
312,313,False,222,0.7092651757188498,332.00958466453676,0,0,0.7591590143695165,45
313,314,True,223,0.7101910828025477,333.3248407643312,745,923,0.7594804440896887,46
314,315,False,223,0.707936507936508,332.26666666666665,0,0,0.7594804440896887,46
315,316,True,224,0.7088607594936709,333.40506329113924,692,979,0.7591091513016162,46
316,317,True,225,0.7097791798107256,334.4321766561514,659,904,0.7589141904032414,47
317,318,False,225,0.7075471698113207,333.3805031446541,0,0,0.7589141904032414,47
318,319,False,225,0.7053291536050157,332.33542319749216,0,0,0.7589141904032414,47
319,320,False,225,0.703125,331.296875,0,0,0.7589141904032414,47
320,321,False,225,0.7009345794392523,330.26479750778816,0,0,0.7589141904032414,47
321,322,False,225,0.6987577639751553,329.2391304347826,0,0,0.7589141904032414,47
322,323,True,226,0.6996904024767802,328.58204334365325,117,135,0.7590182223875046,48
323,324,False,226,0.6975308641975309,327.5679012345679,0,0,0.7590182223875046,48
324,325,False,226,0.6953846153846154,326.56,0,0,0.7590182223875046,48
325,326,False,226,0.6932515337423313,325.55828220858893,0,0,0.7590182223875046,48
326,327,True,227,0.6941896024464832,325.1498470948012,192,343,0.758530651846673,49
327,328,False,227,0.6920731707317073,324.1585365853659,0,0,0.758530651846673,49
328,329,False,227,0.6899696048632219,323.1732522796353,0,0,0.758530651846673,47
329,330,True,228,0.6909090909090909,324.3181818181818,701,1045,0.757881543167913,47
330,331,True,229,0.6918429003021148,324.72205438066464,458,517,0.7583484439050892,47
331,332,False,229,0.6897590361445783,323.74397590361446,0,0,0.7583484439050892,47
332,333,True,230,0.6906906906906907,323.66966966966964,299,410,0.7582645645582266,48
333,334,False,230,0.688622754491018,322.70059880239523,0,0,0.7582645645582266,48
334,335,False,230,0.6865671641791045,321.73731343283583,0,0,0.7582645645582266,48
335,336,True,231,0.6875,322.41964285714283,551,688,0.7584697999733951,48
336,337,True,232,0.6884272997032641,321.8486646884273,130,130,0.7586894327823672,46
337,338,True,233,0.6893491124260355,322.47633136094674,534,689,0.7587678384963453,47
338,339,True,234,0.6902654867256637,323.31563421828906,607,768,0.758935866720215,46
339,340,True,235,0.6911764705882353,324.8205882352941,835,976,0.7595843019656933,47
340,341,False,235,0.6891495601173021,323.86803519061584,0,0,0.7595843019656933,47
341,342,False,235,0.6871345029239766,322.92105263157896,0,0,0.7595843019656933,47
342,343,False,235,0.685131195335277,321.9795918367347,0,0,0.7595843019656933,47
343,344,True,236,0.686046511627907,322.86918604651163,628,864,0.7593909392990469,43
344,345,True,237,0.6869565217391305,324.295652173913,815,1178,0.7588512981904013,42
345,346,True,238,0.6878612716763006,323.6849710982659,113,141,0.7588919682606369,42
346,347,True,239,0.6887608069164265,324.2651296829971,525,734,0.7586760253791021,42
347,348,True,240,0.6896551724137931,324.07758620689657,259,315,0.758810706067579,42
348,349,True,241,0.6905444126074498,323.59312320916905,155,203,0.7588171660093127,43
349,350,True,242,0.6914285714285714,324.0342857142857,478,627,0.7588320308318167,43
350,351,True,243,0.6923076923076923,325.45014245014244,821,1229,0.7580913826857352,44
351,352,True,244,0.6931818181818182,326.4119318181818,664,915,0.7578957783641161,43
352,353,True,245,0.6940509915014165,327.4220963172805,683,938,0.7577128322123012,44
353,354,False,245,0.692090395480226,326.49717514124296,0,0,0.7577128322123012,44
354,355,False,245,0.6901408450704225,325.5774647887324,0,0,0.7577128322123012,44
355,356,True,246,0.6910112359550562,325.1573033707865,176,217,0.7577886157572583,43
356,357,True,247,0.6918767507002801,326.15966386554624,683,920,0.7576964372864812,44
357,358,True,248,0.6927374301675978,326.0810055865922,298,378,0.7577716759816426,45
358,359,True,249,0.6935933147632312,325.59610027855155,152,163,0.7579563728795975,45
359,360,False,249,0.6916666666666667,324.69166666666666,0,0,0.7579563728795975,44
360,361,True,250,0.6925207756232687,326.1523545706371,852,1102,0.7580641007481426,45
